Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0.00524655639	0.00736806302	101324.993	101324.993	101324.993	101324.993	0	0	0	0	0.524654	0	0	3
2	2	0.00819179626	0.014736126	101324.999	101324.996	101324.993	101324.999	0.00218404272	0	0	0	0.408421	0	0	3
3	2	0.0111375805	0.0221041891	101325	101324.997	101324.993	101325	0.00340466449	0	0	0	0.371821	0	0	3
4	3	0.0140968006	0.0294722521	101325	101324.998	101324.993	101325	0.00417318888	0	0	0	0.343961	0	0	3
5	3	0.017117596	0.0368403151	101325	101324.998	101324.993	101325	0.00469140362	0	0	0	0.318372	0	0	3
6	3	0.0220268933	0.0442083781	101325.001	101324.999	101324.993	101325.001	0.00524626576	0	0	0	0.311899	0	0	3
7	4	0.027407794	0.0515764412	101325.001	101324.999	101324.993	101325.001	0.00563639848	0	0	0	0.278053	0	0	3
8	5	0.0329551885	0.0589445042	101325.001	101324.999	101324.993	101325.001	0.00591655575	0	0	0	0.268147	0	0	3
9	5	0.0385542927	0.0663125672	101325.001	101324.999	101324.993	101325.001	0.00611887408	0	0	0	0.250023	0	0	3
10	5	0.0441768009	0.0736806302	101325.001	101325	101324.993	101325.001	0.00627468791	0	0	0	0.243287	0	0	3
11	6	0.0526406142	0.0810486932	101325.001	101325	101324.993	101325.001	0.00644692709	0	0	0	0.235758	0	0	3
12	7	0.0611697506	0.0884167563	101325.001	101325	101324.993	101325.001	0.00657377578	0	0	0	0.229306	0	0	3
13	7	0.0697371403	0.0957848193	101325.001	101325	101324.993	101325.001	0.0066732017	0	0	0	0.22369	0	0	3
14	8	0.0783533982	0.103152882	101325.001	101325	101324.993	101325.001	0.00675240123	0	0	0	0.219183	0	0	3
15	8	0.087027957	0.110520945	101325.001	101325	101324.993	101325.001	0.00681690028	0	0	0	0.215337	0	0	3
16	8	0.100106698	0.117889008	101325.001	101325	101324.993	101325.001	0.00689270181	0	0	0	0.211116	0	0	3
17	8	0.113275352	0.125257071	101325.001	101325	101324.993	101325.001	0.00694920596	0	0	0	0.207297	0	0	3
18	9	0.126539678	0.132625134	101325.001	101325	101324.993	101325.001	0.00699647785	0	0	0	0.204214	0	0	3
19	9	0.139903985	0.139993197	101325.001	101325	101324.993	101325.001	0.00703411951	0	0	0	0.201573	0	0	3
20	9	0.153333442	0.14736126	101325.001	101325	101324.993	101325.001	0.00706580865	0	0	0	0.199154	0	0	3
21	10	0.173578756	0.154729323	101325.001	101325	101324.993	101325.001	0.00710065878	0	0	0	0.196641	0	0	3
22	10	0.193970753	0.162097386	101325.001	101325	101324.993	101325.001	0.00713000797	0	0	0	0.194039	0	0	3
23	10	0.21450771	0.169465449	101325.001	101325.001	101324.993	101325.001	0.00715270377	0	0	0	0.191764	0	0	3
24	10	0.235151372	0.176833513	101325.001	101325.001	101324.993	101325.001	0.00716895176	0	0	0	0.189773	0	0	3
25	11	0.255886144	0.184201576	101325.001	101325.001	101324.993	101325.001	0.00718450535	0	0	0	0.188039	0	0	3
26	11	0.287116271	0.191569639	101325.001	101325.001	101324.993	101325.001	0.00719975273	0	0	0	0.186196	0	0	3
27	11	0.318517817	0.198937702	101325.001	101325.001	101324.993	101325.001	0.00721375573	0	0	0	0.1842	0	0	3
28	11	0.350069321	0.206305765	101325.001	101325.001	101324.993	101325.001	0.00722099474	0	0	0	0.182521	0	0	3
29	12	0.381753984	0.213673828	101325.001	101325.001	101324.993	101325.001	0.0072258586	0	0	0	0.181046	0	0	3
30	12	0.413541371	0.221041891	101325.001	101325.001	101324.993	101325.001	0.00723113336	0	0	0	0.179621	0	0	3
31	12	0.455496367	0.228409954	101325.001	101325.001	101324.993	101325.001	0.00723340978	0	0	0	0.178413	0	0	3
32	13	0.497554264	0.235778017	101325.001	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.177086	0	0	3
33	13	0.539695954	0.24314608	101325.001	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.175838	0	0	3
34	13	0.581903554	0.250514143	101325.001	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.174751	0	0	3
35	13	0.624161703	0.257882206	101325.001	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.173738	0	0	3
36	14	0.66645503	0.265250269	101325.001	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.172872	0	0	3
37	14	0.70876898	0.272618332	101325	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.172142	0	0	3
38	14	0.751087391	0.279986395	101325	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.171364	0	0	3
39	15	0.793399075	0.287354458	101325	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.170766	0	0	3
40	15	0.835690411	0.294722521	101325	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.170231	0	0	3
41	15	0.877949757	0.302090584	101325	101325.001	101324.993	101325.001	0.00723353293	0	0	0	0.169673	0	0	3
