Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
200	9	0	0.263157895	322.816202	313.008446	293.922613	322.816202	19.0858321	0	0	0	654.3	0	0	3
205	9	0	0.269736842	323.043344	313.247372	293.922613	323.043344	19.3247582	0	0	0	653.448	0	0	3
210	9	0	0.276315789	323.2768	313.480614	293.922613	323.2768	19.5580008	0	0	0	652.699	0	0	3
215	9	0	0.282894737	323.499124	313.708308	293.922613	323.499124	19.7856942	0	0	0	652.176	0	0	3
220	9	0	0.289473684	323.712928	313.930633	293.922613	323.712928	20.0080191	0	0	0	651.729	0	0	3
225	10	0	0.296052632	323.919409	314.14778	293.922613	323.919409	20.2251664	0	0	0	651.552	0	0	3
230	10	0	0.302631579	324.114891	314.359846	293.922613	324.114891	20.4372326	0	0	0	650.922	0	0	3
235	10	0	0.309210526	324.30252	314.566985	293.922613	324.30252	20.6443716	0	0	0	650.549	0	0	3
240	10	0	0.315789474	324.47823	314.769255	293.922613	324.47823	20.8466419	0	0	0	649.929	0	0	3
245	10	0	0.322368421	324.644883	314.966768	293.922613	324.644883	21.0441545	0	0	0	649.395	0	0	3
250	11	0	0.328947368	324.807287	315.159719	293.922613	324.807287	21.2371058	0	0	0	649.415	0	0	3
255	11	0	0.335526316	324.980675	315.348584	293.922613	324.980675	21.4259704	0	0	0	649.321	0	0	3
260	11	0	0.342105263	325.131473	315.533167	293.922613	325.131473	21.6105532	0	0	0	649.566	0	0	3
265	11	0	0.348684211	325.293926	315.713921	293.922613	325.293926	21.791308	0	0	0	649.494	0	0	3
270	11	0	0.355263158	325.438751	315.890737	293.922613	325.438751	21.9681231	0	0	0	649.419	0	0	3
275	12	0	0.361842105	325.580817	316.063774	293.922613	325.580817	22.1411602	0	0	0	649.035	0	0	3
280	12	0	0.368421053	325.719748	316.233177	293.922613	325.719748	22.3105633	0	0	0	648.844	0	0	3
285	12	0	0.375	325.846906	316.398931	293.922613	325.846906	22.4763172	0	0	0	648.247	0	0	3
290	12	0	0.381578947	325.972403	316.561193	293.922613	325.972403	22.6385794	0	0	0	647.839	0	0	3
295	12	0	0.388157895	326.093038	316.720057	293.922613	326.093038	22.7974435	0	0	0	647.493	0	0	3
300	12	0	0.394736842	326.218556	316.87577	293.922613	326.218556	22.9531566	0	0	0	647.241	0	0	3
305	13	0	0.401315789	326.335442	317.028345	293.922613	326.335442	23.105732	0	0	0	646.953	0	0	3
310	13	0	0.407894737	326.468464	317.178189	293.922613	326.468464	23.2555751	0	0	0	646.954	0	0	3
315	13	0	0.414473684	326.576583	317.325039	293.922613	326.576583	23.4024251	0	0	0	647.478	0	0	3
320	13	0	0.421052632	326.691955	317.469145	293.922613	326.691955	23.5465315	0	0	0	647.906	0	0	3
325	13	0	0.427631579	326.792747	317.610412	293.922613	326.792747	23.6877981	0	0	0	648.103	0	0	3
330	14	0	0.434210526	326.896874	317.749016	293.922613	326.896874	23.8264021	0	0	0	648.356	0	0	3
335	14	0	0.440789474	327.005185	317.885136	293.922613	327.005185	23.9625222	0	0	0	648.551	0	0	3
340	14	0	0.447368421	327.109459	318.018822	293.922613	327.109459	24.096208	0	0	0	648.653	0	0	3
345	14	0	0.453947368	327.216797	318.150221	293.922613	327.216797	24.2276077	0	0	0	648.635	0	0	3
350	15	0	0.460526316	327.321604	318.279396	293.922613	327.321604	24.3567821	0	0	0	648.558	0	0	3
355	15	0	0.467105263	327.422959	318.40639	293.922613	327.422959	24.483776	0	0	0	648.676	0	0	3
360	15	0	0.473684211	327.510995	318.53111	293.922613	327.510995	24.6084967	0	0	0	648.822	0	0	3
365	15	0	0.480263158	327.610879	318.65381	293.922613	327.610879	24.7311962	0	0	0	648.802	0	0	3
370	15	0	0.486842105	327.685547	318.774233	293.922613	327.685547	24.8516194	0	0	0	648.713	0	0	3
375	16	0	0.493421053	327.781065	318.892744	293.922613	327.781065	24.9701304	0	0	0	648.5	0	0	3
380	16	0	0.5	327.871998	319.009358	293.922613	327.871998	25.0867441	0	0	0	648.394	0	0	3
385	16	0	0.506578947	327.957917	319.451374	295.934401	327.957917	24.5228671	0	0	0	648.532	0	0	3
390	16	0	0.513157895	328.049825	320.160497	299.246757	328.049825	23.466188	0	0	0	648.484	0	0	3
395	16	0	0.519736842	328.138221	320.540648	300.736888	328.138221	23.0378232	0	0	0	648.392	0	0	3
400	17	0	0.526315789	328.22108	320.902282	301.959367	328.22108	22.6567003	0	0	0	648.043	0	0	3
405	17	0	0.532894737	328.300891	321.248881	303.047574	328.300891	22.3173004	0	0	0	647.754	0	0	3
410	17	0	0.539473684	328.370386	321.582076	304.149264	328.370386	21.9982849	0	0	0	647.559	0	0	3
415	17	0	0.546052632	328.434461	321.901618	305.231956	328.434461	21.690253	0	0	0	647.399	0	0	3
420	18	0	0.552631579	328.510821	322.207919	306.341567	328.510821	21.3835337	0	0	0	647.236	0	0	3
425	18	0	0.559210526	328.580633	322.500538	307.435936	328.580633	21.0751029	0	0	0	647.205	0	0	3
430	18	0	0.565789474	328.651619	322.779692	308.484709	328.651619	20.1669099	0	0	0	647.239	0	0	3
435	18	0	0.572368421	328.721079	322.856853	308.484709	328.721079	20.2363699	0	0	0	647.178	0	0	3
440	18	0	0.578947368	328.784629	323.300516	310.347376	328.784629	18.4372523	0	0	0	647.007	0	0	3
445	18	0	0.585526316	328.839203	323.54383	311.237035	328.839203	17.6021677	0	0	0	646.994	0	0	3
450	19	0	0.592105263	328.883855	323.61318	311.237035	328.883855	17.6468198	0	0	0	646.734	0	0	3
455	19	0	0.598684211	328.93177	323.997273	312.908583	328.93177	16.0231872	0	0	0	646.666	0	0	3
460	19	0	0.605263158	328.983201	324.208782	313.616299	328.983201	15.3669018	0	0	0	646.633	0	0	3
465	20	0	0.611842105	329.027953	324.271368	313.616299	329.027953	15.4116546	0	0	0	646.697	0	0	3
470	20	0	0.618421053	329.078834	324.606858	314.834076	329.078834	14.244758	0	0	0	646.655	0	0	3
475	20	0	0.625	329.127022	324.794923	315.380617	329.127022	13.7464049	0	0	0	646.482	0	0	3
480	20	0	0.631578947	329.170999	324.976375	315.907433	329.170999	13.2635661	0	0	0	646.104	0	0	3
485	20	0	0.638157895	329.211504	325.151429	316.400728	329.211504	12.8107764	0	0	0	646.219	0	0	3
490	21	0	0.644736842	329.241855	325.320391	316.887015	329.241855	12.3548393	0	0	0	646.199	0	0	3
495	21	0	0.651315789	329.278767	325.48344	317.353436	329.278767	11.9253305	0	0	0	645.948	0	0	3
500	21	0	0.657894737	329.311501	325.640783	317.820621	329.311501	11.4908796	0	0	0	645.811	0	0	3
505	21	0	0.664473684	329.356104	325.792566	318.253238	329.356104	11.1028654	0	0	0	645.602	0	0	3
510	21	0	0.671052632	329.384208	325.939026	318.673645	329.384208	10.7105624	0	0	0	645.446	0	0	3
515	22	0	0.677631579	329.426362	326.080509	319.056207	329.426362	10.3701556	0	0	0	645.525	0	0	3
520	22	0	0.684210526	329.441491	326.217157	319.438876	329.441491	10.0026159	0	0	0	645.424	0	0	3
525	22	0	0.690789474	329.470712	326.349155	319.797486	329.470712	9.67322581	0	0	0	645.115	0	0	3
530	22	0	0.697368421	329.500741	326.390085	319.797486	329.500741	9.70325554	0	0	0	644.787	0	0	3
535	22	0	0.703947368	329.529512	326.600238	320.48378	329.529512	9.04573162	0	0	0	644.352	0	0	3
540	25	0	0.710526316	329.564873	326.719726	320.814149	329.564873	8.75072408	0	0	0	644.109	0	0	3
545	25	0	0.717105263	329.587942	326.756976	320.814149	329.587942	8.7737934	0	0	0	644.189	0	0	3
550	25	0	0.723684211	329.618953	326.946816	321.442193	329.618953	8.1767598	0	0	0	644.252	0	0	3
555	25	0	0.730263158	329.63676	327.054639	321.742811	329.63676	7.89394914	0	0	0	645.009	0	0	3
560	26	0	0.736842105	329.67288	327.158982	322.027772	329.67288	7.6451073	0	0	0	646.406	0	0	3
565	26	0	0.743421053	329.690697	327.25981	322.30683	329.690697	7.38386702	0	0	0	648.072	0	0	3
570	26	0	0.75	329.716046	327.3573	322.559033	329.716046	7.15701294	0	0	0	648.979	0	0	3
575	26	0	0.756578947	329.740471	327.38825	322.559033	329.740471	7.18143863	0	0	0	650.501	0	0	3
580	27	0	0.763157895	329.755242	327.543096	323.043344	329.755242	6.71189775	0	0	0	651.079	0	0	3
585	27	0	0.769736842	329.785974	327.631815	323.2768	329.785974	6.50917424	0	0	0	652.073	0	0	3
590	27	0	0.776315789	329.793911	327.659894	323.2768	329.793911	6.51711046	0	0	0	653.092	0	0	3
595	28	0	0.782894737	329.822341	327.800766	323.712928	329.822341	6.10941302	0	0	0	653.913	0	0	3
600	28	0	0.789473684	329.83027	327.881258	323.919409	329.83027	5.91086059	0	0	0	654.501	0	0	3
605	28	0	0.796052632	329.856755	327.959381	324.114891	329.856755	5.74186388	0	0	0	655.212	0	0	3
610	28	0	0.802631579	329.87029	328.03511	324.30252	329.87029	5.56777043	0	0	0	656.15	0	0	3
615	29	0	0.809210526	329.887984	328.108602	324.47823	329.887984	5.40975391	0	0	0	657.174	0	0	3
620	29	0	0.815789474	329.911143	328.180088	324.644883	329.911143	5.26625993	0	0	0	658.16	0	0	3
625	29	0	0.822368421	329.925518	328.202756	324.644883	329.925518	5.28063511	0	0	0	659.941	0	0	3
630	39	0	0.828947368	329.947552	328.317205	324.980675	329.947552	4.96687671	0	0	0	661.149	0	0	3
635	39	0	0.835526316	329.961064	328.382737	325.131473	329.961064	4.82959097	0	0	0	661.902	0	0	3
640	39	0	0.842105263	329.980197	328.403483	325.131473	329.980197	4.84872388	0	0	0	662.557	0	0	3
645	40	0	0.848684211	329.994098	328.50838	325.438751	329.994098	4.55534706	0	0	0	664.119	0	0	3
650	40	0	0.855263158	330.007666	328.568497	325.580817	330.007666	4.4268489	0	0	0	664.236	0	0	3
655	41	0	0.861842105	330.02546	328.587419	325.580817	330.02546	4.44464257	0	0	0	666.003	0	0	3
660	41	0	0.868421053	330.040832	328.683836	325.846906	330.040832	4.19392633	0	0	0	665.142	0	0	3
665	41	0	0.875	330.060166	328.739274	325.972403	330.060166	4.08776387	0	0	0	666.051	0	0	3
670	42	0	0.881578947	330.064845	328.756489	325.972403	330.064845	4.09244295	0	0	0	666.581	0	0	3
675	42	0	0.888157895	330.075161	328.845518	326.218556	330.075161	3.85660568	0	0	0	666.674	0	0	3
680	42	0	0.894736842	330.0914	328.896476	326.335442	330.0914	3.75595822	0	0	0	667.272	0	0	3
685	43	0	0.901315789	330.095523	328.912048	326.335442	330.095523	3.76008101	0	0	0	667.659	0	0	3
690	43	0	0.907894737	330.108295	328.993844	326.576583	330.108295	3.53171187	0	0	0	670.262	0	0	3
695	43	0	0.914473684	330.118064	329.040442	326.691955	330.118064	3.42610938	0	0	0	671.678	0	0	3
700	44	0	0.921052632	330.124263	329.085604	326.792747	330.124263	3.33151641	0	0	0	672.118	0	0	3
705	44	0	0.927631579	330.141559	329.129667	326.896874	330.141559	3.24468566	0	0	0	672.862	0	0	3
710	45	0	0.934210526	330.143049	329.17238	327.005185	330.143049	3.13786368	0	0	0	673.35	0	0	3
715	45	0	0.940789474	330.16163	329.213912	327.109459	330.16163	3.05217081	0	0	0	674.099	0	0	3
720	62	0	0.947368421	330.162866	329.226236	327.109459	330.162866	3.05340683	0	0	0	677.418	0	0	3
725	63	0	0.953947368	330.181035	329.293092	327.321604	330.181035	2.85943146	0	0	0	677.705	0	0	3
730	63	0	0.960526316	330.180229	329.330705	327.422959	330.181035	2.75807565	0	0	0	676.93	0	0	3
735	64	0	0.967105263	330.190516	329.341872	327.422959	330.190516	2.76755647	0	0	0	677.511	0	0	3
740	64	0	0.973684211	330.192051	329.402398	327.610879	330.192051	2.5811714	0	0	0	678.121	0	0	3
745	65	0	0.980263158	330.195813	329.43641	327.685547	330.195813	2.51026545	0	0	0	679.902	0	0	3
750	65	0	0.986842105	330.214607	329.446516	327.685547	330.214607	2.52905961	0	0	0	679.972	0	0	3
755	66	0	0.993421053	330.214789	329.50171	327.871998	330.214789	2.34279072	0	0	0	680.484	0	0	3
760	66	0	1	330.231588	329.532757	327.957917	330.231588	2.27367186	3.54770104	0	0	682.035	0	0	3
765	66	0	1.00657895	330.232441	329.562685	328.049825	330.232441	2.18261586	3.54770104	0	0	682.075	0	0	3
770	67	0	1.01315789	330.244849	329.571544	328.049825	330.244849	2.19502372	3.54770104	0	0	676.558	0	0	3
775	67	0	1.01973684	330.245181	329.600055	328.138221	330.245181	2.10696021	3.54770104	0	0	676.477	0	0	3
780	68	0	1.02631579	330.245843	329.645931	328.300891	330.245843	1.94495156	3.54770104	0	0	676.523	0	0	3
785	78	0	1.03289474	330.263084	329.67175	328.370386	330.263084	1.89269853	3.54770104	0	0	678.174	0	0	3
790	79	0	1.03947368	330.264494	329.696672	328.434461	330.264494	1.83003294	3.54770104	0	0	678.979	0	0	3
795	79	0	1.04605263	330.280382	329.720961	328.510821	330.280382	1.7695611	3.54770104	0	0	679.342	0	0	3
800	80	0	1.05263158	330.274535	329.72815	328.510821	330.280382	1.7695611	3.54770104	0	0	679.316	0	0	3
805	80	0	1.05921053	330.285217	329.751194	328.580633	330.285217	1.70458453	3.54770104	0	0	681.615	0	0	3
810	81	0	1.06578947	330.290778	329.788164	328.721079	330.290778	1.56969886	3.54770104	0	0	682.547	0	0	3
815	81	0	1.07236842	330.296049	329.808887	328.784629	330.296049	1.51142044	3.54770104	0	0	681.197	0	0	3
