Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
260	11	0	0.342105263	1157.81171	1127.44648	1029.50456	1157.81171	97.9419271	0	0	0	1157.81	0	0	3
265	11	0	0.348684211	1158.22367	1128.01643	1029.50456	1158.22367	98.511875	0	0	0	1158.22	0	0	3
270	11	0	0.355263158	1158.64083	1128.57324	1029.50456	1158.64083	99.0686823	0	0	0	1158.64	0	0	3
275	12	0	0.361842105	1158.85024	1129.1139	1029.50456	1158.85024	99.609343	0	0	0	1158.85	0	0	3
280	12	0	0.368421053	1159.17411	1129.64127	1029.50456	1159.17411	100.136715	0	0	0	1159.17	0	0	3
285	12	0	0.375	1159.21468	1130.15116	1029.50456	1159.21468	100.646601	0	0	0	1159.21	0	0	3
290	12	0	0.381578947	1159.40002	1130.6469	1029.50456	1159.40002	101.142345	0	0	0	1159.4	0	0	3
295	12	0	0.388157895	1159.57803	1131.12909	1029.50456	1159.57803	101.62453	0	0	0	1159.58	0	0	3
300	12	0	0.394736842	1159.83592	1131.59969	1029.50456	1159.83592	102.095134	0	0	0	1159.84	0	0	3
305	13	0	0.401315789	1160.06087	1132.05874	1029.50456	1160.06087	102.554186	0	0	0	1160.06	0	0	3
310	13	0	0.407894737	1160.13108	1132.50434	1029.50456	1160.13108	102.999778	0	0	0	1160.13	0	0	3
315	13	0	0.414473684	1159.63249	1132.92821	1029.50456	1160.13108	103.423656	0	0	0	1159.63	0	0	3
320	13	0	0.421052632	1159.31009	1133.33409	1029.50456	1160.13108	103.829531	0	0	0	1159.31	0	0	3
325	13	0	0.427631579	1158.92568	1133.72184	1029.50456	1160.13108	104.217282	0	0	0	1158.93	0	0	3
330	14	0	0.434210526	1158.38007	1134.08987	1029.50456	1160.13108	104.585315	0	0	0	1158.38	0	0	3
335	14	0	0.440789474	1158.09626	1134.44291	1029.50456	1160.13108	104.938351	0	0	0	1158.1	0	0	3
340	14	0	0.447368421	1158.04776	1134.78501	1029.50456	1160.13108	105.28045	0	0	0	1158.05	0	0	3
345	14	0	0.453947368	1158.37522	1135.12201	1029.50456	1160.13108	105.617453	0	0	0	1158.38	0	0	3
350	15	0	0.460526316	1158.59008	1135.45255	1029.50456	1160.13108	105.947989	0	0	0	1158.59	0	0	3
355	15	0	0.467105263	1158.90586	1135.77829	1029.50456	1160.13108	106.27373	0	0	0	1158.91	0	0	3
