Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
355	15	0	0.467105263	823069.188	744962.368	144103.562	861476.987	600858.807	0	0	0	818985	0	0	3
360	15	0	0.473684211	831069.562	746141.919	144103.562	861476.987	602038.357	0	0	0	826985	0	0	3
365	15	0	0.480263158	845334.422	747482.358	144103.562	861476.987	603378.797	0	0	0	841241	0	0	3
370	15	0	0.486842105	847171.817	748811.551	144103.562	861476.987	604707.989	0	0	0	843078	0	0	3
375	16	0	0.493421053	840748.755	750021.251	144103.562	861476.987	605917.689	0	0	0	836649	0	0	3
380	16	0	0.5	837555.732	751158.062	144103.562	861476.987	607054.501	0	0	0	833455	0	0	3
385	16	0	0.506578947	846701.392	760282.71	260457.229	861476.987	558002.314	0	0	0	842587	0	0	3
390	16	0	0.513157895	845341.109	773310.671	425361.767	861476.987	436115.22	0	0	0	841211	0	0	3
395	16	0	0.519736842	837780.656	778737.236	486224.242	861476.987	375252.745	0	0	0	833631	0	0	3
400	17	0	0.526315789	833531.116	783307.063	537000.93	861476.987	324476.058	0	0	0	829358	0	0	3
405	17	0	0.532894737	842359.397	787324.938	575720.297	861476.987	285756.691	0	0	0	838167	0	0	3
410	17	0	0.539473684	844092.57	790856.152	599224.676	861476.987	262252.312	0	0	0	839873	0	0	3
415	17	0	0.546052632	838997.123	793887.825	599224.676	861476.987	262252.312	0	0	0	834759	0	0	3
420	18	0	0.552631579	843478.219	796766.401	599224.676	861476.987	262252.312	0	0	0	839213	0	0	3
425	18	0	0.559210526	851677.962	799723.401	599224.676	861476.987	262252.312	0	0	0	847393	0	0	3
430	18	0	0.565789474	850739.364	802791.953	599224.676	861476.987	262252.312	0	0	0	846436	0	0	3
435	18	0	0.572368421	843686.187	803323.047	599224.676	861476.987	262252.312	0	0	0	839362	0	0	3
440	18	0	0.578947368	833908.876	809036.462	601839.529	861476.987	259637.458	0	0	0	829569	0	0	3
445	18	0	0.585526316	840481.239	812176.485	603914.2	861476.987	257562.787	0	0	0	836129	0	0	3
450	19	0	0.592105263	841547.625	812557.928	603914.2	861476.987	257562.787	0	0	0	837186	0	0	3
455	19	0	0.598684211	838521.655	818332.924	612836.184	861476.987	248640.804	0	0	0	834149	0	0	3
460	19	0	0.605263158	852529.797	821486.788	625955.189	861476.987	235521.799	0	0	0	848132	0	0	3
465	20	0	0.611842105	867494.422	822084.289	625955.189	867494.422	241539.234	0	0	0	863096	0	0	3
470	20	0	0.618421053	866342.97	827569.351	681554.234	867494.422	185940.188	0	0	0	861933	0	0	3
475	20	0	0.625	861152.539	829932.487	708140.679	867494.422	159353.743	0	0	0	856757	0	0	3
480	20	0	0.631578947	851930.644	831824.46	714328.764	867494.422	153165.659	0	0	0	847516	0	0	3
485	20	0	0.638157895	852190.675	833638.433	731457.229	867494.422	136037.194	0	0	0	847785	0	0	3
490	21	0	0.644736842	851007.066	835211.457	739873.402	867494.422	127621.02	0	0	0	846585	0	0	3
495	21	0	0.651315789	860587.103	836799.795	749134.124	867494.422	118360.298	0	0	0	856160	0	0	3
500	21	0	0.657894737	870593.377	838397.943	781327.691	870593.377	89265.6852	0	0	0	866186	0	0	3
505	21	0	0.664473684	869109.416	839552.966	796916.916	870593.377	73676.4608	0	0	0	864628	0	0	3
510	21	0	0.671052632	867983.585	840488.054	804465.509	870593.377	66127.8675	0	0	0	863578	0	0	3
515	22	0	0.677631579	867503.685	841201.879	804465.509	870593.377	66127.8675	0	0	0	862991	0	0	3
520	22	0	0.684210526	860569.52	841729.317	804465.509	870593.377	66127.8675	0	0	0	856165	0	0	3
525	22	0	0.690789474	865314.995	842135.258	804465.509	870593.377	66127.8675	0	0	0	860877	0	0	3
530	22	0	0.697368421	876870.464	842586.364	804465.509	876870.464	72404.9553	0	0	0	872445	0	0	3
535	22	0	0.703947368	884420.913	842992.253	804465.509	884420.913	79955.4037	0	0	0	879977	0	0	3
540	25	0	0.710526316	883319.964	843391.22	804465.509	884420.913	79955.4037	0	0	0	878864	0	0	3
545	25	0	0.717105263	877479.748	843833.929	804465.509	884420.913	79955.4037	0	0	0	873072	0	0	3
550	25	0	0.723684211	871757.93	844224.5	804465.509	884420.913	79955.4037	0	0	0	867241	0	0	3
555	25	0	0.730263158	868118.457	844582.976	804465.509	884420.913	79955.4037	0	0	0	863718	0	0	3
560	26	0	0.736842105	861291.451	844920.43	804465.509	884420.913	79955.4037	0	0	0	856729	0	0	3
565	26	0	0.743421053	866775.778	845228.974	804465.509	884420.913	79955.4037	0	0	0	862369	0	0	3
570	26	0	0.75	866648.373	845297.018	804465.509	884420.913	79955.4037	0	0	0	862242	0	0	3
575	26	0	0.756578947	861549.423	845508.089	804465.509	884420.913	79955.4037	0	0	0	857100	0	0	3
580	27	0	0.763157895	854368.745	845320.917	804465.509	884420.913	79955.4037	0	0	0	849970	0	0	3
585	27	0	0.769736842	857786.144	845486.719	804465.509	884420.913	79955.4037	0	0	0	853298	0	0	3
590	27	0	0.776315789	859265.803	845665.668	804465.509	884420.913	79955.4037	0	0	0	854861	0	0	3
595	28	0	0.782894737	857325.89	846234.956	804465.509	884420.913	79955.4037	0	0	0	852757	0	0	3
600	28	0	0.789473684	854717.797	846688.367	804465.509	884420.913	79955.4037	0	0	0	850305	0	0	3
605	28	0	0.796052632	857238.682	847284.419	804465.509	884420.913	79955.4037	0	0	0	852825	0	0	3
610	28	0	0.802631579	856522.211	847637.854	804465.509	884420.913	79955.4037	0	0	0	852066	0	0	3
615	29	0	0.809210526	854859.168	847698.196	804465.509	884420.913	79955.4037	0	0	0	850454	0	0	3
620	29	0	0.815789474	852595.907	847718.505	804465.509	884420.913	79955.4037	0	0	0	848110	0	0	3
625	29	0	0.822368421	846436.727	847701.859	804465.509	884420.913	79955.4037	0	0	0	842026	0	0	3
630	39	0	0.828947368	843848.926	847820.922	804465.509	884420.913	79955.4037	0	0	0	839329	0	0	3
635	39	0	0.835526316	839767.18	847921.927	804465.509	884420.913	79955.4037	0	0	0	835352	0	0	3
640	39	0	0.842105263	841444.294	847837.801	804465.509	884420.913	79955.4037	0	0	0	837030	0	0	3
645	40	0	0.848684211	840937.493	848533.535	804465.509	884420.913	79955.4037	0	0	0	836483	0	0	3
650	40	0	0.855263158	837046.95	848962.238	813191.496	884420.913	71229.4165	0	0	0	832642	0	0	3
655	41	0	0.861842105	829758.122	848712.834	813191.496	884420.913	71229.4165	0	0	0	825275	0	0	3
660	41	0	0.868421053	835459.867	849084.86	813191.496	884420.913	71229.4165	0	0	0	831057	0	0	3
665	41	0	0.875	844087.023	849028.61	813191.496	884420.913	71229.4165	0	0	0	839594	0	0	3
670	42	0	0.881578947	847021.61	849002.545	813191.496	884420.913	71229.4165	0	0	0	842597	0	0	3
675	42	0	0.888157895	847406.683	849155.802	813191.496	884420.913	71229.4165	0	0	0	843007	0	0	3
680	42	0	0.894736842	844509.462	849415.727	813191.496	884420.913	71229.4165	0	0	0	840038	0	0	3
685	43	0	0.901315789	837733.382	849264.008	813191.496	884420.913	71229.4165	0	0	0	833334	0	0	3
690	43	0	0.907894737	833811.094	849917.529	815629.279	884420.913	68791.6341	0	0	0	829309	0	0	3
695	43	0	0.914473684	833676.059	850154.987	823069.188	884420.913	61351.725	0	0	0	829268	0	0	3
700	44	0	0.921052632	839693.655	850178.141	823069.188	884420.913	61351.725	0	0	0	835179	0	0	3
705	44	0	0.927631579	848176.422	850163.35	823069.188	884420.913	61351.725	0	0	0	843746	0	0	3
710	45	0	0.934210526	853691.841	850286.619	823069.188	884420.913	61351.725	0	0	0	849287	0	0	3
715	45	0	0.940789474	853031.599	850501.686	823069.188	884420.913	61351.725	0	0	0	848550	0	0	3
720	62	0	0.947368421	852325.022	850525.365	823069.188	884420.913	61351.725	0	0	0	847929	0	0	3
725	63	0	0.953947368	848297.445	850994.161	823069.188	884420.913	61351.725	0	0	0	843742	0	0	3
730	63	0	0.960526316	840686.456	851103.473	823069.188	884420.913	61351.725	0	0	0	836284	0	0	3
735	64	0	0.967105263	836145.201	850909.209	823069.188	884420.913	61351.725	0	0	0	831602	0	0	3
740	64	0	0.973684211	834779.37	851324.339	829758.122	884420.913	54662.7906	0	0	0	830356	0	0	3
745	65	0	0.980263158	838206.5	851230.55	829758.122	884420.913	54662.7906	0	0	0	833805	0	0	3
750	65	0	0.986842105	846264.443	851166.055	829758.122	884420.913	54662.7906	0	0	0	841782	0	0	3
755	66	0	0.993421053	852234.306	851369.737	829758.122	884420.913	54662.7906	0	0	0	847829	0	0	3
760	66	0	1	852430.848	851565.462	829758.122	884420.913	54662.7906	64542.8034	0	100	847852	0	0	3
765	66	0	1.00657895	853292.923	851652.193	829758.122	884420.913	54662.7906	64542.8034	0	100	848878	0	0	3
770	67	0	1.01315789	848496.711	851611.212	829758.122	884420.913	54662.7906	64542.8034	0	100	843898	0	0	3
775	67	0	1.01973684	841008.982	851554.951	829758.122	884420.913	54662.7906	64542.8034	0	100	836558	0	0	3
780	68	0	1.02631579	836959.848	851781.307	829758.122	884420.913	54662.7906	64542.8034	0	100	832556	0	0	3
785	78	0	1.03289474	839571.074	851744.618	829758.122	884420.913	54662.7906	64542.8034	0	100	835055	0	0	3
790	79	0	1.03947368	841722.823	851713.437	829758.122	884420.913	54662.7906	64542.8034	0	100	837332	0	0	3
795	79	0	1.04605263	849388.792	851850.17	829758.122	884420.913	54662.7906	64542.8034	0	100	844827	0	0	3
800	80	0	1.05263158	852309.97	851856.141	829758.122	884420.913	54662.7906	64542.8034	0	100	847905	0	0	3
805	80	0	1.05921053	850092.168	851942.037	829758.122	884420.913	52218.6356	64542.8034	0	100	845681	0	0	3
810	81	0	1.06578947	839667.535	851799.829	829758.122	884420.913	48618.9899	64542.8034	0	100	835209	0	0	3
815	81	0	1.07236842	833566.608	851666.677	829758.122	884420.913	42905.5744	64542.8034	0	100	829168	0	0	3
