Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
275	12	0	0.361842105	4128.26172	6443.19071	678.992742	91224.0514	84780.8607	0	0	0	813975	0	0	3
280	12	0	0.368421053	4109.78306	6402.25373	678.992742	91224.0514	84821.7977	0	0	0	833686	0	0	3
285	12	0	0.375	4085.09687	6362.30275	678.992742	91224.0514	84861.7486	0	0	0	844277	0	0	3
290	12	0	0.381578947	4067.39265	6323.40597	678.992742	91224.0514	84900.6454	0	0	0	842992	0	0	3
295	12	0	0.388157895	4055.48911	6285.60736	678.992742	91224.0514	84938.444	0	0	0	833646	0	0	3
300	12	0	0.394736842	4054.7878	6249.03654	678.992742	91224.0514	84975.0148	0	0	0	820700	0	0	3
305	13	0	0.401315789	4057.16841	6213.68383	678.992742	91224.0514	85010.3676	0	0	0	816159	0	0	3
310	13	0	0.407894737	4059.31889	6179.48756	678.992742	91224.0514	85044.5638	0	0	0	809132	0	0	3
315	13	0	0.414473684	4063.91823	6146.43179	678.992742	91224.0514	85077.6196	0	0	0	811565	0	0	3
320	13	0	0.421052632	4060.76649	6114.34463	678.992742	91224.0514	85109.7068	0	0	0	833873	0	0	3
325	13	0	0.427631579	4055.36783	6083.14801	678.992742	91224.0514	85140.9034	0	0	0	845245	0	0	3
330	14	0	0.434210526	4060.23738	6052.95532	678.992742	91224.0514	85171.0961	0	0	0	840263	0	0	3
335	14	0	0.440789474	4063.52671	6023.69902	678.992742	91224.0514	85200.3524	0	0	0	832623	0	0	3
340	14	0	0.447368421	4067.91119	5995.35426	678.992742	91224.0514	85228.6971	0	0	0	823363	0	0	3
345	14	0	0.453947368	4074.84377	5967.9184	678.992742	91224.0514	85256.133	0	0	0	831688	0	0	3
350	15	0	0.460526316	4075.69091	5941.26731	678.992742	91224.0514	85282.7841	0	0	0	828303	0	0	3
355	15	0	0.467105263	4084.20318	5915.47475	678.992742	91224.0514	85308.5766	0	0	0	818985	0	0	3
360	15	0	0.473684211	4084.81358	5890.3972	678.992742	91224.0514	85333.6542	0	0	0	826985	0	0	3
365	15	0	0.480263158	4093.4713	5866.11442	678.992742	91224.0514	85357.937	0	0	0	841241	0	0	3
370	15	0	0.486842105	4093.44664	5842.47885	678.992742	91224.0514	85381.5725	0	0	0	843078	0	0	3
375	16	0	0.493421053	4100.2366	5819.55461	678.992742	91224.0514	85404.4968	0	0	0	836649	0	0	3
380	16	0	0.5	4100.96747	5797.2353	678.992742	91224.0514	85426.8161	0	0	0	833455	0	0	3
385	16	0	0.506578947	4114.35522	4665.94054	678.992742	59130.1961	58451.2034	0	0	0	842587	0	0	3
390	16	0	0.513157895	4129.83118	3538.39777	678.992742	20944.7501	20265.7573	0	0	0	841211	0	0	3
395	16	0	0.519736842	4149.33597	3317.40547	678.992742	12402.1594	11723.1667	0	0	0	833631	0	0	3
400	17	0	0.526315789	4172.91726	3209.12597	678.992742	7344.08846	6665.09571	0	0	0	829358	0	0	3
405	17	0	0.532894737	4191.89988	3167.64981	678.992742	4346.55842	3667.56568	0	0	0	838167	0	0	3
410	17	0	0.539473684	4219.92514	3165.98358	678.992742	4241.23971	3562.24697	0	0	0	839873	0	0	3
415	17	0	0.546052632	4238.31989	3187.89525	678.992742	4241.23971	3562.24697	0	0	0	834759	0	0	3
420	18	0	0.552631579	4265.21443	3223.91057	678.992742	4265.21443	3586.22169	0	0	0	839213	0	0	3
425	18	0	0.559210526	4285.24638	3268.32497	678.992742	4285.24638	3606.25364	0	0	0	847393	0	0	3
430	18	0	0.565789474	4303.64415	3315.40884	678.992742	4303.64415	3624.65141	0	0	0	846436	0	0	3
435	18	0	0.572368421	4324.01119	3328.50757	678.992742	4324.01119	3645.01845	0	0	0	839362	0	0	3
440	18	0	0.578947368	4339.77029	3402.11522	678.992742	4339.77029	3660.77754	0	0	0	829569	0	0	3
445	18	0	0.585526316	4352.1872	3450.44673	892.839527	4352.1872	3459.34767	0	0	0	836129	0	0	3
450	19	0	0.592105263	4361.6095	3462.28001	892.839527	4361.6095	3468.76997	0	0	0	837186	0	0	3
455	19	0	0.598684211	4372.83907	3537.63585	1221.21098	4372.83907	3151.62809	0	0	0	834149	0	0	3
460	19	0	0.605263158	4397.79098	3579.43295	1237.14179	4397.79098	3160.64919	0	0	0	848132	0	0	3
465	20	0	0.611842105	4398.35674	3590.06833	1237.14179	4398.35674	3161.21495	0	0	0	863096	0	0	3
470	20	0	0.618421053	4410.42124	3660.48797	1690.39679	4410.42124	2720.02445	0	0	0	861933	0	0	3
475	20	0	0.625	4395.90699	3696.08679	1802.10949	4410.42124	2608.31175	0	0	0	856757	0	0	3
480	20	0	0.631578947	4414.43514	3729.97232	1802.10949	4414.43514	2612.32565	0	0	0	847516	0	0	3
485	20	0	0.638157895	4405.5771	3764.14718	1802.10949	4414.43514	2612.32565	0	0	0	847785	0	0	3
490	21	0	0.644736842	4422.44249	3798.62524	1822.2948	4422.44249	2600.14769	0	0	0	846585	0	0	3
495	21	0	0.651315789	4427.54343	3832.90483	1857.69087	4427.54343	2569.85255	0	0	0	856160	0	0	3
500	21	0	0.657894737	4407.61997	3866.45653	1902.77304	4427.54343	2524.77039	0	0	0	866186	0	0	3
505	21	0	0.664473684	4481.43433	3900.38628	1960.78052	4481.43433	2520.65381	0	0	0	864628	0	0	3
510	21	0	0.671052632	4405.54915	3932.55429	2025.66283	4481.43433	2455.7715	0	0	0	863578	0	0	3
515	22	0	0.677631579	4513.00683	3965.2825	2092.85226	4513.00683	2420.15456	0	0	0	862991	0	0	3
520	22	0	0.684210526	4404.28215	3995.69605	2158.82419	4513.00683	2354.18264	0	0	0	856165	0	0	3
525	22	0	0.690789474	4438.07464	4025.68619	2237.33166	4513.00683	2275.67517	0	0	0	860877	0	0	3
530	22	0	0.697368421	4425.66206	4030.88068	2237.33166	4513.00683	2275.67517	0	0	0	872445	0	0	3
535	22	0	0.703947368	4444.32984	4082.41021	2416.25427	4513.00683	2096.75256	0	0	0	879977	0	0	3
540	25	0	0.710526316	4455.74144	4109.24557	2524.25736	4513.00683	1988.74947	0	0	0	878864	0	0	3
545	25	0	0.717105263	4407.45784	4113.11846	2524.25736	4513.00683	1988.74947	0	0	0	873072	0	0	3
550	25	0	0.723684211	4516.89487	4158.56284	2795.34784	4516.89487	1721.54703	0	0	0	867241	0	0	3
555	25	0	0.730263158	4400.68426	4179.68569	2960.93487	4516.89487	1555.96	0	0	0	863718	0	0	3
560	26	0	0.736842105	4562.09715	4200.75362	3159.79129	4562.09715	1402.30586	0	0	0	856729	0	0	3
565	26	0	0.743421053	4406.99371	4217.16417	3368.48591	4562.09715	1193.61124	0	0	0	862369	0	0	3
570	26	0	0.75	4405.93303	4230.81479	3571.42918	4562.09715	990.667975	0	0	0	862242	0	0	3
575	26	0	0.756578947	4449.35166	4233.65294	3571.42918	4562.09715	990.667975	0	0	0	857100	0	0	3
580	27	0	0.763157895	4398.35551	4250.59519	3973.28277	4562.09715	588.814387	0	0	0	849970	0	0	3
585	27	0	0.769736842	4487.74088	4257.36437	4054.7878	4562.09715	507.309351	0	0	0	853298	0	0	3
590	27	0	0.776315789	4404.94006	4259.28094	4054.7878	4562.09715	507.309351	0	0	0	854861	0	0	3
595	28	0	0.782894737	4568.52568	4264.81027	4054.7878	4568.52568	513.737883	0	0	0	852757	0	0	3
600	28	0	0.789473684	4413.1456	4267.10303	4054.7878	4568.52568	513.737883	0	0	0	850305	0	0	3
605	28	0	0.796052632	4413.86032	4269.4171	4054.7878	4568.52568	513.737883	0	0	0	852825	0	0	3
610	28	0	0.802631579	4456.43249	4272.32491	4054.7878	4568.52568	513.737883	0	0	0	852066	0	0	3
615	29	0	0.809210526	4405.63071	4274.59523	4054.7878	4568.52568	513.737883	0	0	0	850454	0	0	3
620	29	0	0.815789474	4485.72044	4277.9483	4054.7878	4568.52568	513.737883	0	0	0	848110	0	0	3
625	29	0	0.822368421	4410.95684	4279.67568	4054.7878	4568.52568	513.737883	0	0	0	842026	0	0	3
630	39	0	0.828947368	4520.07615	4284.21849	4054.7878	4568.52568	513.737883	0	0	0	839329	0	0	3
635	39	0	0.835526316	4415.26004	4286.98492	4054.7878	4568.52568	513.737883	0	0	0	835352	0	0	3
640	39	0	0.842105263	4414.65034	4288.64291	4054.7878	4568.52568	513.737883	0	0	0	837030	0	0	3
645	40	0	0.848684211	4454.93589	4293.67886	4054.7878	4568.52568	513.737883	0	0	0	836483	0	0	3
650	40	0	0.855263158	4405.29922	4296.98584	4054.7878	4568.52568	513.737883	0	0	0	832642	0	0	3
655	41	0	0.861842105	4483.16384	4299.40374	4054.7878	4568.52568	513.737883	0	0	0	825275	0	0	3
660	41	0	0.868421053	4402.83953	4305.51161	4054.7878	4568.52568	513.737883	0	0	0	831057	0	0	3
665	41	0	0.875	4492.54743	4310.8728	4054.7878	4568.52568	513.737883	0	0	0	839594	0	0	3
670	42	0	0.881578947	4424.13945	4312.3438	4054.7878	4568.52568	513.737883	0	0	0	842597	0	0	3
675	42	0	0.888157895	4399.70967	4320.09606	4054.7878	4568.52568	513.737883	0	0	0	843007	0	0	3
680	42	0	0.894736842	4471.46181	4325.57861	4055.36783	4568.52568	513.157855	0	0	0	840038	0	0	3
685	43	0	0.901315789	4398.96881	4326.53173	4055.36783	4568.52568	513.157855	0	0	0	833334	0	0	3
690	43	0	0.907894737	4502.16417	4335.90289	4055.36783	4568.52568	513.157855	0	0	0	829309	0	0	3
695	43	0	0.914473684	4408.22233	4340.43321	4055.36783	4568.52568	513.157855	0	0	0	829268	0	0	3
700	44	0	0.921052632	4514.78168	4346.4071	4055.36783	4568.52568	513.157855	0	0	0	835179	0	0	3
705	44	0	0.927631579	4430.43853	4351.34224	4060.23738	4568.52568	508.2883	0	0	0	843746	0	0	3
710	45	0	0.934210526	4405.13797	4355.8804	4063.52671	4568.52568	504.998971	0	0	0	849287	0	0	3
715	45	0	0.940789474	4481.20852	4361.37622	4067.91119	4568.52568	500.614494	0	0	0	848550	0	0	3
720	62	0	0.947368421	4396.13269	4361.8276	4067.91119	4568.52568	500.614494	0	0	0	847929	0	0	3
725	63	0	0.953947368	4554.99212	4372.01266	4075.69091	4568.52568	492.834771	0	0	0	843742	0	0	3
730	63	0	0.960526316	4402.01746	4376.30643	4084.20318	4568.52568	484.322501	0	0	0	836284	0	0	3
735	64	0	0.967105263	4543.0588	4378.47205	4084.20318	4568.52568	484.322501	0	0	0	831602	0	0	3
740	64	0	0.973684211	4423.11036	4386.79528	4093.44664	4568.52568	475.07904	0	0	0	830356	0	0	3
745	65	0	0.980263158	4401.10701	4390.84312	4093.44664	4568.52568	475.07904	0	0	0	833805	0	0	3
750	65	0	0.986842105	4482.42624	4392.03251	4093.44664	4568.52568	475.07904	0	0	0	841782	0	0	3
755	66	0	0.993421053	4405.28786	4399.9751	4100.96747	4568.52568	467.558215	0	0	0	847829	0	0	3
760	66	0	1	4578.41786	4406.25734	4114.35522	4578.41786	464.062647	6046.19248	0	100	847852	0	0	3
