Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
260	11	0	0.342105263	1.39353966	1.32919485	1.20437388	1.39353966	0.124820971	0	0	0	3.97691	0	0	3
265	11	0	0.348684211	1.39451546	1.33040449	1.20437388	1.39451546	0.126030612	0	0	0	3.94299	0	0	3
270	11	0	0.355263158	1.3954593	1.3315873	1.20437388	1.3954593	0.127213426	0	0	0	3.91269	0	0	3
275	12	0	0.361842105	1.39638688	1.33274444	1.20437388	1.39638688	0.128370562	0	0	0	3.88954	0	0	3
280	12	0	0.368421053	1.39728235	1.33387668	1.20437388	1.39728235	0.129502806	0	0	0	3.91808	0	0	3
285	12	0	0.375	1.39815349	1.3349849	1.20437388	1.39815349	0.130611027	0	0	0	3.93742	0	0	3
290	12	0	0.381578947	1.39899409	1.33606981	1.20437388	1.39899409	0.131695928	0	0	0	3.92285	0	0	3
295	12	0	0.388157895	1.39979848	1.33713195	1.20437388	1.39979848	0.132758073	0	0	0	3.98626	0	0	3
300	12	0	0.394736842	1.40059609	1.33817235	1.20437388	1.40059609	0.133798469	0	0	0	4.00855	0	0	3
305	13	0	0.401315789	1.40136136	1.33919152	1.20437388	1.40136136	0.134817646	0	0	0	3.99596	0	0	3
310	13	0	0.407894737	1.40212061	1.3401904	1.20437388	1.40212061	0.135816521	0	0	0	3.96609	0	0	3
315	13	0	0.414473684	1.40281191	1.34116886	1.20437388	1.40281191	0.136794982	0	0	0	3.93761	0	0	3
320	13	0	0.421052632	1.40351299	1.342128	1.20437388	1.40351299	0.137754122	0	0	0	3.92788	0	0	3
325	13	0	0.427631579	1.40419605	1.34306843	1.20437388	1.40419605	0.138694547	0	0	0	3.95983	0	0	3
330	14	0	0.434210526	1.4048336	1.34399029	1.20437388	1.4048336	0.139616415	0	0	0	3.93992	0	0	3
335	14	0	0.440789474	1.40550948	1.34489499	1.20437388	1.40550948	0.140521109	0	0	0	3.96034	0	0	3
340	14	0	0.447368421	1.40614976	1.34578274	1.20437388	1.40614976	0.14140886	0	0	0	4.02684	0	0	3
345	14	0	0.453947368	1.40678224	1.34665416	1.20437388	1.40678224	0.142280281	0	0	0	4.05396	0	0	3
350	15	0	0.460526316	1.40738835	1.34750957	1.20437388	1.40738835	0.143135692	0	0	0	4.03871	0	0	3
355	15	0	0.467105263	1.40801028	1.34834986	1.20437388	1.40801028	0.14397598	0	0	0	4.00168	0	0	3
360	15	0	0.473684211	1.40858663	1.34917502	1.20437388	1.40858663	0.144801141	0	0	0	4.05563	0	0	3
365	15	0	0.480263158	1.40915007	1.34998549	1.20437388	1.40915007	0.145611615	0	0	0	4.08444	0	0	3
370	15	0	0.486842105	1.4097029	1.35078172	1.20437388	1.4097029	0.146407847	0	0	0	4.08039	0	0	3
375	16	0	0.493421053	1.41026051	1.35156434	1.20437388	1.41026051	0.147190462	0	0	0	4.05216	0	0	3
380	16	0	0.5	1.41078594	1.35233345	1.20437388	1.41078594	0.147959574	0	0	0	4.06376	0	0	3
385	16	0	0.506578947	1.41128305	1.35502058	1.20606951	1.41128305	0.149798888	0	0	0	4.09454	0	0	3
390	16	0	0.513157895	1.41179558	1.35964793	1.21413817	1.41179558	0.151235468	0	0	0	4.08561	0	0	3
395	16	0	0.519736842	1.41227238	1.36225496	1.22080859	1.41227238	0.151363273	0	0	0	4.0535	0	0	3
400	17	0	0.526315789	1.41273642	1.36478033	1.22849552	1.41273642	0.150954666	0	0	0	4.03969	0	0	3
405	17	0	0.532894737	1.41319772	1.36721062	1.23683908	1.41319772	0.150097327	0	0	0	4.07045	0	0	3
410	17	0	0.539473684	1.41362892	1.3695368	1.24556713	1.41362892	0.148866779	0	0	0	4.07391	0	0	3
415	17	0	0.546052632	1.41401939	1.37175328	1.25445307	1.41401939	0.147329584	0	0	0	4.05416	0	0	3
420	18	0	0.552631579	1.41443191	1.37385826	1.26330588	1.41443191	0.14554635	0	0	0	4.06712	0	0	3
425	18	0	0.559210526	1.41478578	1.37585142	1.27189637	1.41478578	0.142889409	0	0	0	4.10211	0	0	3
430	18	0	0.565789474	1.41516627	1.37773655	1.27998162	1.41516627	0.135184652	0	0	0	4.09503	0	0	3
435	18	0	0.572368421	1.41550218	1.37822701	1.27998162	1.41550218	0.135520554	0	0	0	4.06643	0	0	3
440	18	0	0.578947368	1.41584133	1.38120817	1.29448363	1.41584133	0.121357698	0	0	0	4.03448	0	0	3
445	18	0	0.585526316	1.41615071	1.38280905	1.30084455	1.41615071	0.115306162	0	0	0	4.05887	0	0	3
450	19	0	0.592105263	1.41643365	1.38324574	1.30084455	1.41643365	0.115589107	0	0	0	4.06194	0	0	3
455	19	0	0.598684211	1.41672519	1.38577846	1.31190806	1.41672519	0.104817128	0	0	0	4.05054	0	0	3
460	19	0	0.605263158	1.41698068	1.38716099	1.31671352	1.41698068	0.100267157	0	0	0	4.10548	0	0	3
465	20	0	0.611842105	1.4172539	1.38755181	1.31671352	1.4172539	0.100540375	0	0	0	4.15043	0	0	3
470	20	0	0.618421053	1.4175099	1.38975216	1.32521004	1.4175099	0.0922998564	0	0	0	4.14104	0	0	3
475	20	0	0.625	1.41775474	1.39096986	1.32906583	1.41775474	0.0886889026	0	0	0	4.11858	0	0	3
480	20	0	0.631578947	1.41800755	1.39214014	1.33279956	1.41800755	0.0852079861	0	0	0	4.08566	0	0	3
485	20	0	0.638157895	1.41826058	1.39326463	1.33636063	1.41826058	0.0818999439	0	0	0	4.09839	0	0	3
490	21	0	0.644736842	1.41847792	1.39434512	1.33977472	1.41847792	0.0787031993	0	0	0	4.0935	0	0	3
495	21	0	0.651315789	1.41868488	1.39538341	1.34306221	1.41868488	0.0756226653	0	0	0	4.12109	0	0	3
500	21	0	0.657894737	1.41890913	1.3963814	1.34620013	1.41890913	0.0727090037	0	0	0	4.14456	0	0	3
505	21	0	0.664473684	1.41911455	1.3973408	1.34909881	1.41911455	0.0700157337	0	0	0	4.13641	0	0	3
510	21	0	0.671052632	1.41928803	1.39826434	1.35179636	1.41928803	0.0674916699	0	0	0	4.13124	0	0	3
515	22	0	0.677631579	1.4194812	1.39915493	1.35438277	1.4194812	0.0650984251	0	0	0	4.12503	0	0	3
520	22	0	0.684210526	1.41965001	1.40001371	1.35688193	1.41965001	0.0627680799	0	0	0	4.10097	0	0	3
525	22	0	0.690789474	1.41981358	1.40084176	1.35932817	1.41981358	0.060485409	0	0	0	4.11681	0	0	3
530	22	0	0.697368421	1.41998132	1.40109032	1.35932817	1.41998132	0.0606531532	0	0	0	4.14942	0	0	3
535	22	0	0.703947368	1.42016091	1.40240967	1.36380647	1.42016091	0.0563544339	0	0	0	4.15881	0	0	3
540	25	0	0.710526316	1.42033343	1.40315345	1.36583533	1.42033343	0.054498103	0	0	0	4.14375	0	0	3
545	25	0	0.717105263	1.4205091	1.40337884	1.36583533	1.4205091	0.0546737744	0	0	0	4.12455	0	0	3
550	25	0	0.723684211	1.42065165	1.40456828	1.36970491	1.42065165	0.0509467465	0	0	0	4.0995	0	0	3
555	25	0	0.730263158	1.42078083	1.40524034	1.37154819	1.42078083	0.0492326409	0	0	0	4.09044	0	0	3
