Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
600	28	0	0.789473684	981.294848	984.354194	981.288741	990.377497	9.08875578	0	0	0	1152.8	0	0	3
605	28	0	0.796052632	981.219346	984.233692	981.219346	990.083111	8.86376523	0	0	0	1152.74	0	0	3
610	28	0	0.802631579	981.23342	984.117249	981.219346	989.827472	8.60812621	0	0	0	1152.71	0	0	3
615	29	0	0.809210526	981.165459	984.003275	981.165459	989.563665	8.39820557	0	0	0	1152.68	0	0	3
620	29	0	0.815789474	981.15794	983.892673	981.15794	989.296809	8.13886945	0	0	0	1152.67	0	0	3
625	29	0	0.822368421	981.103754	983.856454	981.103754	989.296809	8.19305535	0	0	0	1152.38	0	0	3
630	39	0	0.828947368	981.070563	983.680038	981.070563	988.792381	7.72181822	0	0	0	1152.41	0	0	3
635	39	0	0.835526316	981.059883	983.578295	981.059883	988.585179	7.52529639	0	0	0	1152.21	0	0	3
640	39	0	0.842105263	981.002887	983.544848	981.002887	988.585179	7.58229273	0	0	0	1152.11	0	0	3
645	40	0	0.848684211	981.06145	983.383519	981.002887	988.11956	7.11667351	0	0	0	1152.02	0	0	3
650	40	0	0.855263158	981.028593	983.290216	981.002887	987.854693	6.85180589	0	0	0	1151.8	0	0	3
655	41	0	0.861842105	980.994362	983.2604	980.994362	987.854693	6.86033025	0	0	0	1151.79	0	0	3
660	41	0	0.868421053	980.961409	983.111376	980.961409	987.494567	6.53315844	0	0	0	1151.68	0	0	3
665	41	0	0.875	980.936556	983.025087	980.936556	987.322569	6.3860132	0	0	0	1151.73	0	0	3
670	42	0	0.881578947	980.862936	982.997007	980.862936	987.322569	6.45963297	0	0	0	1151.63	0	0	3
675	42	0	0.888157895	980.89408	982.858054	980.862936	986.940053	6.07711732	0	0	0	1151.51	0	0	3
680	42	0	0.894736842	980.863105	982.778094	980.862936	986.727908	5.86497213	0	0	0	1151.42	0	0	3
685	43	0	0.901315789	980.87687	982.753403	980.862936	986.727908	5.86497213	0	0	0	1151.41	0	0	3
690	43	0	0.907894737	980.844153	982.625974	980.844153	986.426753	5.58260029	0	0	0	1151.17	0	0	3
695	43	0	0.914473684	980.863176	982.552769	980.844153	986.207206	5.3630529	0	0	0	1151.16	0	0	3
700	44	0	0.921052632	980.780907	982.48137	980.780907	986.106739	5.32583265	0	0	0	1150.99	0	0	3
705	44	0	0.927631579	980.815513	982.411749	980.780907	985.895511	5.11460422	0	0	0	1150.85	0	0	3
710	45	0	0.934210526	980.775372	982.344378	980.775372	985.775295	4.99992333	0	0	0	1150.79	0	0	3
715	45	0	0.940789474	980.752698	982.278292	980.752698	985.592054	4.83935552	0	0	0	1150.6	0	0	3
720	62	0	0.947368421	980.794859	982.259026	980.752698	985.592054	4.83935552	0	0	0	1150.63	0	0	3
725	63	0	0.953947368	980.70752	982.153286	980.70752	985.256129	4.54860889	0	0	0	1150.53	0	0	3
730	63	0	0.960526316	980.72948	982.093725	980.70752	985.067922	4.36040192	0	0	0	1150.55	0	0	3
735	64	0	0.967105263	980.68576	982.07544	980.68576	985.067922	4.38216187	0	0	0	1150.49	0	0	3
740	64	0	0.973684211	980.711525	981.980592	980.68576	984.814583	4.12882238	0	0	0	1150.39	0	0	3
745	65	0	0.980263158	980.655118	981.925862	980.655118	984.703256	4.04813795	0	0	0	1150.34	0	0	3
750	65	0	0.986842105	980.704887	981.910005	980.655118	984.703256	4.04813795	0	0	0	1150.38	0	0	3
755	66	0	0.993421053	980.714282	981.822817	980.655118	984.426759	3.7716416	0	0	0	1150.29	0	0	3
760	66	0	1	980.633708	981.772908	980.633708	984.260915	3.6272062	4.80211898	0	100	1150.34	0	0	3
765	66	0	1.00657895	980.699983	981.726054	980.633708	984.13185	3.49814198	4.80211898	0	100	1150.29	0	0	3
770	67	0	1.01315789	980.588737	981.711284	980.588737	984.13185	3.54311341	4.80211898	0	100	1150.2	0	0	3
775	67	0	1.01973684	980.665672	981.666268	980.588737	984.005798	3.41706064	4.80211898	0	100	1150.27	0	0	3
780	68	0	1.02631579	980.64471	981.593315	980.588737	983.774223	3.1854861	4.80211898	0	100	1150.25	0	0	3
785	78	0	1.03289474	980.630418	981.551949	980.588737	983.650522	3.06178506	4.80211898	0	100	1150.14	0	0	3
790	79	0	1.03947368	980.605222	981.511879	980.588737	983.510856	2.92211897	4.80211898	0	100	1150.24	0	0	3
795	79	0	1.04605263	980.592671	981.473482	980.588737	983.434525	2.8457885	4.80211898	0	100	1150.23	0	0	3
800	80	0	1.05263158	980.571066	981.461762	980.571066	983.434525	2.86345926	4.80211898	0	100	1150.22	0	0	3
805	80	0	1.05921053	980.540315	981.424175	980.540315	983.353519	2.81320354	4.80211898	0	100	1150.16	0	0	3
810	81	0	1.06578947	980.601588	981.364524	980.540315	983.126051	2.58573572	4.80211898	0	100	1150.14	0	0	3
815	81	0	1.07236842	980.586663	981.331111	980.540315	982.998428	2.45811287	4.80211898	0	100	1150.04	0	0	3
