Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
485	20	0	0.638157895	148913.237	143028.368	130124.704	148913.237	18788.5331	0	0	0	847785	0	0	3
490	21	0	0.644736842	148965.013	143276.267	130856.392	148965.013	18108.6203	0	0	0	846585	0	0	3
495	21	0	0.651315789	149017.213	143515.225	131567.502	149017.213	17449.7114	0	0	0	856160	0	0	3
500	21	0	0.657894737	149071.699	143745.544	132251.616	149071.699	16820.0825	0	0	0	866186	0	0	3
505	21	0	0.664473684	149123.701	143967.545	132886.78	149123.701	16236.9211	0	0	0	864628	0	0	3
510	21	0	0.671052632	149166.118	144181.747	133482.46	149166.118	15683.6581	0	0	0	863578	0	0	3
515	22	0	0.677631579	149212.625	144388.722	134053.067	149212.625	15159.5586	0	0	0	862991	0	0	3
520	22	0	0.684210526	149251.222	144588.698	134607.092	149251.222	14644.1297	0	0	0	856165	0	0	3
525	22	0	0.690789474	149291.408	144781.913	135151.049	149291.408	14140.3598	0	0	0	860877	0	0	3
530	22	0	0.697368421	149333.922	144841.03	135151.049	149333.922	14182.8739	0	0	0	872445	0	0	3
535	22	0	0.703947368	149378.537	145148.875	136161.191	149378.537	13217.3461	0	0	0	879977	0	0	3
540	25	0	0.710526316	149422.706	145323.368	136625.495	149422.706	12797.2109	0	0	0	878864	0	0	3
545	25	0	0.717105263	149464.982	145377.155	136625.495	149464.982	12839.487	0	0	0	873072	0	0	3
550	25	0	0.723684211	149501.703	145655.813	137513.562	149501.703	11988.1405	0	0	0	867241	0	0	3
555	25	0	0.730263158	149534.97	145813.989	137939.535	149534.97	11595.4349	0	0	0	863718	0	0	3
560	26	0	0.736842105	149573.766	145967.071	138348.949	149573.766	11224.8177	0	0	0	856729	0	0	3
565	26	0	0.743421053	149608.915	146115.228	138741.557	149608.915	10867.3583	0	0	0	862369	0	0	3
570	26	0	0.75	149636.392	146258.582	139122.95	149636.392	10513.442	0	0	0	862242	0	0	3
575	26	0	0.756578947	149666.859	146302.845	139122.95	149666.859	10543.9096	0	0	0	857100	0	0	3
580	27	0	0.763157895	149697.987	146531.668	139840.413	149697.987	9857.57382	0	0	0	849970	0	0	3
585	27	0	0.769736842	149722.382	146661.694	140173.392	149722.382	9548.98954	0	0	0	853298	0	0	3
590	27	0	0.776315789	149745.08	146701.738	140173.392	149745.08	9571.68816	0	0	0	854861	0	0	3
595	28	0	0.782894737	149773.593	146909.5	140840.864	149773.593	8932.72938	0	0	0	852757	0	0	3
600	28	0	0.789473684	149797.134	147027.346	141155.274	149797.134	8641.86071	0	0	0	850305	0	0	3
605	28	0	0.796052632	149825.443	147141.427	141457.506	149825.443	8367.93768	0	0	0	852825	0	0	3
610	28	0	0.802631579	149851.429	147251.873	141746.613	149851.429	8104.81548	0	0	0	852066	0	0	3
615	29	0	0.809210526	149874.491	147358.819	142023.264	149874.491	7851.22731	0	0	0	850454	0	0	3
620	29	0	0.815789474	149900.552	147462.468	142285.686	149900.552	7614.86664	0	0	0	848110	0	0	3
625	29	0	0.822368421	149928.308	147494.492	142285.686	149928.308	7642.6224	0	0	0	842026	0	0	3
630	39	0	0.828947368	149948.807	147660.477	142793.262	149948.807	7155.54469	0	0	0	839329	0	0	3
635	39	0	0.835526316	149973.056	147754.948	143032.145	149973.056	6940.91033	0	0	0	835352	0	0	3
640	39	0	0.842105263	150000.444	147784.11	143032.145	150000.444	6968.29835	0	0	0	837030	0	0	3
645	40	0	0.848684211	150026.54	147935.621	143485.545	150026.54	6540.99497	0	0	0	836483	0	0	3
650	40	0	0.855263158	150045.217	148021.933	143700.462	150045.217	6344.75509	0	0	0	832642	0	0	3
655	41	0	0.861842105	150064.192	148048.456	143700.462	150064.192	6363.73035	0	0	0	825275	0	0	3
660	41	0	0.868421053	150083.67	148186.936	144105.975	150083.67	5977.69489	0	0	0	831057	0	0	3
665	41	0	0.875	150107.445	148265.903	144299.391	150107.445	5808.05302	0	0	0	839594	0	0	3
670	42	0	0.881578947	150125.695	148290.056	144299.391	150125.695	5826.30348	0	0	0	842597	0	0	3
675	42	0	0.888157895	150139.132	148416.962	144671.267	150139.132	5467.86443	0	0	0	843007	0	0	3
680	42	0	0.894736842	150156.405	148489.135	144852.049	150156.405	5304.35646	0	0	0	840038	0	0	3
685	43	0	0.901315789	150172.621	148510.998	144852.049	150172.621	5320.5722	0	0	0	833334	0	0	3
690	43	0	0.907894737	150186.427	148626.936	145200.497	150186.427	4985.92949	0	0	0	829309	0	0	3
695	43	0	0.914473684	150202.395	148692.751	145365.395	150202.395	4836.99976	0	0	0	829268	0	0	3
700	44	0	0.921052632	150219.007	148756.614	145524.991	150219.007	4694.01541	0	0	0	835179	0	0	3
705	44	0	0.927631579	150234.976	148818.587	145675.751	150234.976	4559.22444	0	0	0	843746	0	0	3
710	45	0	0.934210526	150247.422	148878.741	145834.488	150247.422	4412.93414	0	0	0	849287	0	0	3
715	45	0	0.940789474	150259.935	148936.971	145986.971	150259.935	4272.96391	0	0	0	848550	0	0	3
720	62	0	0.947368421	150273.288	148954.325	145986.971	150273.288	4286.31664	0	0	0	847929	0	0	3
725	63	0	0.953947368	150285.905	149047.932	146285.125	150285.905	4000.78013	0	0	0	843742	0	0	3
730	63	0	0.960526316	150301.689	149100.781	146431.94	150301.689	3869.74872	0	0	0	836284	0	0	3
735	64	0	0.967105263	150311.424	149116.504	146431.94	150311.424	3879.48438	0	0	0	831602	0	0	3
740	64	0	0.973684211	150322.592	149201.233	146702.539	150322.592	3620.05283	0	0	0	830356	0	0	3
745	65	0	0.980263158	150338.173	149249.07	146831.799	150338.173	3506.37383	0	0	0	833805	0	0	3
750	65	0	0.986842105	150350.403	149263.373	146831.799	150350.403	3518.60427	0	0	0	841782	0	0	3
755	66	0	0.993421053	150362.122	149340.069	147091.873	150362.122	3270.24885	0	0	0	847829	0	0	3
760	66	0	1	150375.765	149383.278	147213.312	150375.765	3162.45292	4932.6342	0	100	847852	0	0	3
765	66	0	1.00657895	150383.363	149424.99	147338.043	150383.363	3045.32019	4932.6342	0	100	848878	0	0	3
770	67	0	1.01315789	150391.018	149437.536	147338.043	150391.018	3052.97459	4932.6342	0	100	843898	0	0	3
775	67	0	1.01973684	150403.936	149477.352	147455.65	150403.936	2948.28564	4932.6342	0	100	836558	0	0	3
780	68	0	1.02631579	150409.262	149541.346	147677.688	150409.262	2731.57384	4932.6342	0	100	832556	0	0	3
785	78	0	1.03289474	150417.122	149577.391	147781.3	150417.122	2635.82166	4932.6342	0	100	835055	0	0	3
790	79	0	1.03947368	150428.414	149612.222	147877.259	150428.414	2551.15459	4932.6342	0	100	837332	0	0	3
795	79	0	1.04605263	150435.162	149645.878	147978.414	150435.162	2456.74881	4932.6342	0	100	844827	0	0	3
800	80	0	1.05263158	150444.886	149656.255	147978.414	150444.886	2466.47265	4932.6342	0	100	847905	0	0	3
805	80	0	1.05921053	150456.962	149688.444	148068.927	150456.962	2388.0347	4932.6342	0	100	845681	0	0	3
810	81	0	1.06578947	150468.363	149740.104	148245.222	150468.363	2223.14063	4932.6342	0	100	835209	0	0	3
815	81	0	1.07236842	150468.849	149769.362	148326.873	150468.849	2141.97613	4932.6342	0	100	829168	0	0	3
