Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
490	21	0	0.644736842	0	0	0	0	0	0	0	0	0	0	0	3
495	21	0	0.651315789	0	0	0	0	0	0	0	0	0	0	0	3
500	21	0	0.657894737	0	0	0	0	0	0	0	0	0	0	0	3
505	21	0	0.664473684	0	0	0	0	0	0	0	0	0	0	0	3
510	21	0	0.671052632	0	0	0	0	0	0	0	0	0	0	0	3
515	22	0	0.677631579	0	0	0	0	0	0	0	0	0	0	0	3
520	22	0	0.684210526	0	0	0	0	0	0	0	0	0	0	0	3
525	22	0	0.690789474	0	0	0	0	0	0	0	0	0	0	0	3
530	22	0	0.697368421	0	0	0	0	0	0	0	0	0	0	0	3
535	22	0	0.703947368	0	0	0	0	0	0	0	0	0	0	0	3
540	25	0	0.710526316	0	0	0	0	0	0	0	0	0	0	0	3
545	25	0	0.717105263	0	0	0	0	0	0	0	0	0	0	0	3
550	25	0	0.723684211	0	0	0	0	0	0	0	0	0	0	0	3
555	25	0	0.730263158	0	0	0	0	0	0	0	0	0	0	0	3
560	26	0	0.736842105	0	0	0	0	0	0	0	0	0	0	0	3
565	26	0	0.743421053	0	0	0	0	0	0	0	0	0	0	0	3
570	26	0	0.75	0	0	0	0	0	0	0	0	0	0	0	3
575	26	0	0.756578947	0	0	0	0	0	0	0	0	0	0	0	3
580	27	0	0.763157895	0	0	0	0	0	0	0	0	0	0	0	3
585	27	0	0.769736842	0	0	0	0	0	0	0	0	0	0	0	3
590	27	0	0.776315789	0	0	0	0	0	0	0	0	0	0	0	3
595	28	0	0.782894737	0	0	0	0	0	0	0	0	0	0	0	3
600	28	0	0.789473684	0	0	0	0	0	0	0	0	0	0	0	3
605	28	0	0.796052632	0	0	0	0	0	0	0	0	0	0	0	3
610	28	0	0.802631579	0	0	0	0	0	0	0	0	0	0	0	3
615	29	0	0.809210526	0	0	0	0	0	0	0	0	0	0	0	3
620	29	0	0.815789474	0	0	0	0	0	0	0	0	0	0	0	3
625	29	0	0.822368421	0	0	0	0	0	0	0	0	0	0	0	3
630	39	0	0.828947368	0	0	0	0	0	0	0	0	0	0	0	3
635	39	0	0.835526316	0	0	0	0	0	0	0	0	0	0	0	3
640	39	0	0.842105263	0	0	0	0	0	0	0	0	0	0	0	3
645	40	0	0.848684211	0	0	0	0	0	0	0	0	0	0	0	3
650	40	0	0.855263158	0	0	0	0	0	0	0	0	0	0	0	3
655	41	0	0.861842105	0	0	0	0	0	0	0	0	0	0	0	3
660	41	0	0.868421053	0	0	0	0	0	0	0	0	0	0	0	3
665	41	0	0.875	0	0	0	0	0	0	0	0	0	0	0	3
670	42	0	0.881578947	0	0	0	0	0	0	0	0	0	0	0	3
675	42	0	0.888157895	0	0	0	0	0	0	0	0	0	0	0	3
680	42	0	0.894736842	0	0	0	0	0	0	0	0	0	0	0	3
685	43	0	0.901315789	0	0	0	0	0	0	0	0	0	0	0	3
690	43	0	0.907894737	0	0	0	0	0	0	0	0	0	0	0	3
695	43	0	0.914473684	0	0	0	0	0	0	0	0	0	0	0	3
700	44	0	0.921052632	0	0	0	0	0	0	0	0	0	0	0	3
705	44	0	0.927631579	0	0	0	0	0	0	0	0	0	0	0	3
710	45	0	0.934210526	0	0	0	0	0	0	0	0	0	0	0	3
715	45	0	0.940789474	0	0	0	0	0	0	0	0	0	0	0	3
720	62	0	0.947368421	0	0	0	0	0	0	0	0	0	0	0	3
725	63	0	0.953947368	0	0	0	0	0	0	0	0	0	0	0	3
730	63	0	0.960526316	0	0	0	0	0	0	0	0	0	0	0	3
735	64	0	0.967105263	0	0	0	0	0	0	0	0	0	0	0	3
740	64	0	0.973684211	0	0	0	0	0	0	0	0	0	0	0	3
745	65	0	0.980263158	0	0	0	0	0	0	0	0	0	0	0	3
750	65	0	0.986842105	0	0	0	0	0	0	0	0	0	0	0	3
755	66	0	0.993421053	0	0	0	0	0	0	0	0	0	0	0	3
760	66	0	1	0	0	0	0	0	5e-06	0	0	0	0	0	3
765	66	0	1.00657895	0	0	0	0	0	5e-06	0	0	0	0	0	3
770	67	0	1.01315789	0	0	0	0	0	5e-06	0	0	0	0	0	3
775	67	0	1.01973684	0	0	0	0	0	5e-06	0	0	0	0	0	3
780	68	0	1.02631579	0	0	0	0	0	5e-06	0	0	0	0	0	3
785	78	0	1.03289474	0	0	0	0	0	5e-06	0	0	0	0	0	3
790	79	0	1.03947368	0	0	0	0	0	5e-06	0	0	0	0	0	3
795	79	0	1.04605263	0	0	0	0	0	5e-06	0	0	0	0	0	3
800	80	0	1.05263158	0	0	0	0	0	5e-06	0	0	0	0	0	3
805	80	0	1.05921053	0	0	0	0	0	5e-06	0	0	0	0	0	3
810	81	0	1.06578947	0	0	0	0	0	5e-06	0	0	0	0	0	3
815	81	0	1.07236842	0	0	0	0	0	5e-06	0	0	0	0	0	3
