Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0.000279645314	0.025	-3.9941344e-44	-3.9941344e-44	-3.9941344e-44	-3.9941344e-44	0	0	0	0	0	0	0	3
2	0	0.00054667319	0.05	0.000118136787	5.77050714e-05	-3.9941344e-44	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
3	0	0.000805695405	0.075	4.96170303e-06	4.07486583e-05	-3.9941344e-44	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
4	0	0.00105736604	0.1	8.06662189e-05	5.02496992e-05	-3.9941344e-44	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
5	0	0.00132395021	0.125	-6.03994161e-07	4.00100472e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
6	0	0.00191705449	0.15	2.5043816e-07	2.77090956e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
7	0	0.00293097299	0.175	-3.69989746e-07	1.79956305e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
8	0	0.00384184351	0.2	3.12783645e-06	1.44705948e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
9	0	0.00457049208	0.225	5.71808403e-06	1.30752299e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
10	0	0.00519619828	0.25	5.33879796e-06	1.21436385e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
11	0	0.00602898841	0.275	5.82953906e-06	1.12714657e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
12	1	0.00675594734	0.3	1.13259337e-05	1.12773266e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
13	1	0.00741343304	0.325	1.24948495e-05	1.13853068e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
14	1	0.00802034335	0.35	1.07369228e-05	1.13362427e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
15	1	0.00858840123	0.375	6.2824555e-05	1.47418057e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
16	1	0.00939348485	0.4	1.01627695e-05	1.43493521e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
17	1	0.0101446453	0.425	1.41378112e-05	1.43336886e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
18	1	0.0108547645	0.45	1.63394802e-05	1.44649075e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
19	1	0.0115328118	0.475	1.50083342e-05	1.44968572e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
20	1	0.0121814757	0.5	1.80024833e-05	1.46835319e-05	-6.03994161e-07	0.000118136787	5.77050714e-05	0	0	0	0	0	0	3
21	1	0.0131204142	0.525	7.80523656e-05	1.96369436e-05	-6.03994161e-07	0.000118136787	4.64336057e-05	0	0	0	0	0	0	3
22	1	0.0140181567	0.55	1.76104863e-05	1.75494644e-05	-6.03994161e-07	8.06662189e-05	3.89782334e-05	0	0	0	0	0	0	3
23	1	0.0148844193	0.575	2.01376258e-05	1.7940305e-05	-6.03994161e-07	8.06662189e-05	3.89782334e-05	0	0	0	0	0	0	3
24	1	0.0157253065	0.6	2.63921109e-05	1.7348589e-05	-6.03994161e-07	7.80523656e-05	2.87385814e-05	0	0	0	0	0	0	3
25	1	0.0165446196	0.625	1.78128015e-05	1.76880097e-05	-3.69989746e-07	7.80523656e-05	1.64376299e-05	0	0	0	0	0	0	3
26	1	0.0177456609	0.65	1.47420693e-05	1.81178708e-05	-3.69989746e-07	7.80523656e-05	8.36547785e-06	0	0	0	0	0	0	3
27	1	0.0189127862	0.675	2.17784714e-05	1.95581056e-05	3.12783645e-06	7.80523656e-05	8.36547785e-06	0	0	0	0	0	0	3
28	1	0.0200527148	0.7	2.60230152e-05	2.09359084e-05	5.33879796e-06	7.80523656e-05	9.66444265e-06	0	0	0	0	0	0	3
29	1	0.0211711007	0.725	2.99716627e-05	2.22126029e-05	5.33879796e-06	7.80523656e-05	1.09411371e-05	0	0	0	0	0	0	3
30	1	0.0222739199	0.75	1.831929e-05	2.25794213e-05	5.82953906e-06	7.80523656e-05	1.13079556e-05	0	0	0	0	0	0	3
31	2	0.023706742	0.775	1.5529223e-05	2.27970653e-05	1.01627695e-05	7.80523656e-05	1.15197387e-05	0	0	0	0	0	0	3
32	2	0.0251178678	0.8	1.91045478e-05	2.29674416e-05	1.01627695e-05	7.80523656e-05	1.16311989e-05	0	0	0	0	0	0	3
33	2	0.0265118668	0.825	1.9687405e-05	2.30885621e-05	1.01627695e-05	7.80523656e-05	1.17523194e-05	0	0	0	0	0	0	3
34	2	0.0278904925	0.85	1.71142282e-05	2.30513186e-05	1.01627695e-05	7.80523656e-05	8.75487353e-06	0	0	0	0	0	0	3
35	2	0.0292565061	0.875	1.43660665e-05	2.13841279e-05	1.01627695e-05	7.80523656e-05	8.75487353e-06	0	0	0	0	0	0	3
36	2	0.030610396	0.9	8.21195771e-05	2.56855666e-05	1.41378112e-05	8.21195771e-05	1.1351878e-05	0	0	0	0	0	0	3
37	2	0.0319544324	0.925	7.09303358e-05	2.88715139e-05	1.43660665e-05	8.21195771e-05	1.44066064e-05	0	0	0	0	0	0	3
38	2	0.0332895031	0.95	1.02417086e-05	2.81595437e-05	1.02417086e-05	8.21195771e-05	1.43746568e-05	0	0	0	0	0	0	3
39	2	0.0346166375	0.975	9.24645465e-06	2.7458487e-05	9.24645465e-06	8.21195771e-05	1.41879821e-05	0	0	0	0	0	0	3
40	2	0.0359367749	1	6.73883773e-05	2.99356905e-05	9.24645465e-06	8.21195771e-05	1.25871015e-05	0.132739574	0	0	0	0	0	3
41	2	0.0372508069	1.025	5.7214899e-05	2.95489233e-05	9.24645465e-06	8.21195771e-05	1.25871015e-05	0.133328327	0	0	0	0	0	3
42	2	0.0385594708	1.05	4.80526471e-05	3.09723516e-05	9.24645465e-06	8.21195771e-05	1.36237625e-05	0.133842867	0	0	0	0	0	3
43	2	0.0398635211	1.075	3.97029695e-05	3.18038819e-05	9.24645465e-06	8.21195771e-05	1.44552929e-05	0.134289043	0	0	0	0	0	3
44	2	0.0411636118	1.1	3.20257934e-05	3.18148604e-05	9.24645465e-06	8.21195771e-05	1.44662714e-05	0.134672128	0	0	0	0	0	3
45	2	0.0424602919	1.125	3.35299594e-05	3.20686049e-05	9.24645465e-06	8.21195771e-05	1.43805952e-05	0.134998048	0	0	0	0	0	3
46	2	0.0437541515	1.15	2.71696692e-05	3.22649123e-05	9.24645465e-06	8.21195771e-05	1.41470415e-05	0.135269676	0	0	0	0	0	3
47	2	0.045045659	1.175	1.92020216e-05	3.24178367e-05	9.24645465e-06	8.21195771e-05	1.28597311e-05	0.135495553	0	0	0	0	0	3
48	2	0.0463352301	1.2	1.27772803e-05	3.1947039e-05	9.24645465e-06	8.21195771e-05	1.14819283e-05	0.135680161	0	0	0	0	0	3
