Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0.000279645314	0.025	1876774.92	1876774.92	1876774.92	1876774.92	0	0	0	0	1.97372e+06	0	0	3
2	0	0.00054667319	0.05	1924449.83	1900062.19	1876774.92	1924449.83	23287.2748	0	0	0	1.94313e+06	0	0	3
3	0	0.000805695405	0.075	1940806.81	1913161.14	1876774.92	1940806.81	36386.2197	0	0	0	1.96318e+06	0	0	3
4	0	0.00105736604	0.1	1915110.41	1913625.1	1876774.92	1940806.81	36850.1779	0	0	0	1.92579e+06	0	0	3
5	0	0.00132395021	0.125	1911811.53	1913259.93	1876774.92	1940806.81	36850.1779	0	0	0	1.9037e+06	0	0	3
6	0	0.00191705449	0.15	1910596.32	1912435.85	1876774.92	1940806.81	36850.1779	0	0	0	1.89856e+06	0	0	3
7	0	0.00293097299	0.175	1910331.86	1911708.01	1876774.92	1940806.81	36850.1779	0	0	0	1.89839e+06	0	0	3
8	0	0.00384184351	0.2	1909582.27	1911204.01	1876774.92	1940806.81	36850.1779	0	0	0	1.89815e+06	0	0	3
9	0	0.00457049208	0.225	1908266.55	1910735.71	1876774.92	1940806.81	36850.1779	0	0	0	1.89792e+06	0	0	3
10	0	0.00519619828	0.25	1906760.66	1910257.05	1876774.92	1940806.81	36850.1779	0	0	0	1.89768e+06	0	0	3
11	0	0.00602898841	0.275	1905761.95	1909636.14	1876774.92	1940806.81	36850.1779	0	0	0	1.89735e+06	0	0	3
12	1	0.00675594734	0.3	1904306.46	1909062.65	1876774.92	1940806.81	36850.1779	0	0	0	1.90406e+06	0	0	3
13	1	0.00741343304	0.325	1902538.55	1908484.04	1876774.92	1940806.81	36850.1779	0	0	0	1.9404e+06	0	0	3
14	1	0.00802034335	0.35	1900750.26	1907898.81	1876774.92	1940806.81	36850.1779	0	0	0	1.97552e+06	0	0	3
15	1	0.00858840123	0.375	1899026.76	1907311.99	1876774.92	1940806.81	36850.1779	0	0	0	2.01195e+06	0	0	3
16	1	0.00939348485	0.4	1897806.68	1906497.32	1876774.92	1940806.81	36850.1779	0	0	0	2.04031e+06	0	0	3
17	1	0.0101446453	0.425	1895961.66	1905717.21	1876774.92	1940806.81	36850.1779	0	0	0	2.08121e+06	0	0	3
18	1	0.0108547645	0.45	1893686.6	1904930.17	1876774.92	1940806.81	36850.1779	0	0	0	2.12376e+06	0	0	3
19	1	0.0115328118	0.475	1891345.67	1904131.5	1876774.92	1940806.81	36850.1779	0	0	0	2.17291e+06	0	0	3
20	1	0.0121814757	0.5	1889308.09	1903342.15	1876774.92	1940806.81	36850.1779	0	0	0	2.21331e+06	0	0	3
21	1	0.0131204142	0.525	1888447.03	1902831.57	1888447.03	1940806.81	13562.9031	0	0	0	2.25099e+06	0	0	3
22	1	0.0140181567	0.55	1886935.95	1901343.77	1886935.95	1940806.81	12281.3244	0	0	0	2.29608e+06	0	0	3
23	1	0.0148844193	0.575	1884725.96	1899595.23	1884725.96	1915110.41	14029.8629	0	0	0	2.36714e+06	0	0	3
24	1	0.0157253065	0.6	1882549.97	1898351.85	1882549.97	1911811.53	14908.0741	0	0	0	2.44397e+06	0	0	3
25	1	0.0165446196	0.625	1880250.47	1897141.73	1880250.47	1910596.32	15294.1181	0	0	0	2.51385e+06	0	0	3
26	1	0.0177456609	0.65	1879006.78	1895261.54	1879006.78	1910331.86	16446.469	0	0	0	2.57032e+06	0	0	3
27	1	0.0189127862	0.675	1877543.14	1893011.51	1877543.14	1909582.27	18192.5088	0	0	0	2.63585e+06	0	0	3
28	1	0.0200527148	0.7	1875694.81	1890862.72	1875694.81	1908266.55	19872.9868	0	0	0	2.7065e+06	0	0	3
29	1	0.0211711007	0.725	1873814.78	1888950.3	1873814.78	1906760.66	21306.7537	0	0	0	2.75934e+06	0	0	3
30	1	0.0222739199	0.75	1871903.62	1887196.93	1871903.62	1905761.95	22439.2055	0	0	0	2.81895e+06	0	0	3
31	2	0.023706742	0.775	1870723.57	1884987.14	1870723.57	1904306.46	24075.5091	0	0	0	2.86546e+06	0	0	3
32	2	0.0251178678	0.8	1869523.27	1883033.87	1869523.27	1902538.55	25450.1682	0	0	0	2.91352e+06	0	0	3
33	2	0.0265118668	0.825	1868180.52	1881278.25	1868180.52	1900750.26	26620.5631	0	0	0	2.95916e+06	0	0	3
34	2	0.0278904925	0.85	1866820.44	1879680.39	1866820.44	1899026.76	27631.6017	0	0	0	3.00118e+06	0	0	3
35	2	0.0292565061	0.875	1865542.94	1878214.28	1865542.94	1897806.68	28283.0486	0	0	0	3.03901e+06	0	0	3
36	2	0.030610396	0.9	1864391.9	1876588.8	1864391.9	1895961.66	29128.4075	0	0	0	3.07296e+06	0	0	3
37	2	0.0319544324	0.925	1863370.67	1875107	1863370.67	1893686.6	29823.1661	0	0	0	3.10276e+06	0	0	3
38	2	0.0332895031	0.95	1862522.68	1873770.03	1862522.68	1891345.67	28822.9843	0	0	0	3.12934e+06	0	0	3
39	2	0.0346166375	0.975	1861777.12	1872564.28	1861777.12	1889308.09	27530.963	0	0	0	3.15279e+06	0	0	3
40	2	0.0359367749	1	1861135.49	1871471.95	1861135.49	1888447.03	27311.5437	11950.6981	0	43.7	3.17328e+06	0	0	3
41	2	0.0372508069	1.025	1860588.11	1870218.74	1860588.11	1886935.95	26347.8309	12032.8039	0	45.6	3.19107e+06	0	0	3
42	2	0.0385594708	1.05	1860134.75	1869069.48	1860134.75	1884725.96	24591.2115	12066.8063	0	49	3.20626e+06	0	0	3
43	2	0.0398635211	1.075	1859770.41	1868041.06	1859770.41	1882549.97	22779.5611	11950.6981	0	52.4	3.21898e+06	0	0	3
44	2	0.0411636118	1.1	1859485.45	1867617.8	1859485.45	1882549.97	23064.5224	11950.6981	0	51.8	3.22928e+06	0	0	3
45	2	0.0424602919	1.125	1859279.52	1866743.72	1859279.52	1880250.47	20970.9498	11950.6981	0	56.9	3.2378e+06	0	0	3
46	2	0.0437541515	1.15	1859123.07	1865974.64	1859123.07	1879006.78	19883.7081	11950.6981	0	60.1	3.2446e+06	0	0	3
47	2	0.045045659	1.175	1859017.1	1865072.16	1859017.1	1877543.14	18526.047	11950.6981	0	64.5	3.24986e+06	0	0	3
