Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0.0087122225	0.00805624849	0.104513088	0.104513088	0.104513088	0.104513088	0	0	0	0	0.104513	0	0	3
2	1	0.0131440272	0.016112497	0.105273617	0.104769517	0.104513088	0.105273617	0.000256429518	0	0	0	0.105274	0	0	3
3	2	0.0172733156	0.0241687455	0.104882118	0.104796435	0.104513088	0.105273617	0.000283347341	0	0	0	0.104882	0	0	3
4	2	0.0214501349	0.032224994	0.104847132	0.104806307	0.104513088	0.105273617	0.00029321911	0	0	0	0.104847	0	0	3
5	2	0.0258797364	0.0402812425	0.104440716	0.104743732	0.104440716	0.105273617	0.00029321911	0	0	0	0.104441	0	0	3
6	2	0.0336127001	0.048337491	0.104433562	0.104672374	0.104433562	0.105273617	0.00029321911	0	0	0	0.104434	0	0	3
7	3	0.0427936561	0.0563937395	0.104108411	0.104551381	0.104108411	0.105273617	0.00029321911	0	0	0	0.104108	0	0	3
8	3	0.0525812296	0.0644499879	0.104403732	0.104523898	0.104108411	0.105273617	0.00029321911	0	0	0	0.104404	0	0	3
9	3	0.0625484757	0.0725062364	0.104675116	0.104547995	0.104108411	0.105273617	0.00029321911	0	0	0	0.104675	0	0	3
10	6	0.0726406876	0.0805624849	0.104905863	0.104597714	0.104108411	0.105273617	0.00029321911	0	0	0	0.104906	0	0	3
11	6	0.0879050577	0.0886187334	0.105095606	0.104684171	0.104108411	0.105273617	0.00029321911	0	0	0	0.105096	0	0	3
12	6	0.1	0.0966749819	0.10521766	0.104748697	0.104108411	0.105273617	0.00029321911	0	0	0	0.105218	0	0	3
13	7	0.115545437	0.10473123	0.105250875	0.10481626	0.104108411	0.105273617	0.00030317168	0	0	0	0.105251	0	0	3
14	7	0.131222678	0.112787479	0.105115954	0.104852064	0.104108411	0.105273617	0.000338976294	0	0	0	0.105116	0	0	3
15	7	0.147025424	0.120843727	0.105497816	0.104921472	0.104108411	0.105497816	0.000408383677	0	0	0	0.105498	0	0	3
16	7	0.170893682	0.128899976	0.105928479	0.105062118	0.104108411	0.105928479	0.000549029703	0	0	0	0.105928	0	0	3
17	8	0.194977618	0.136956224	0.106275119	0.105211949	0.104108411	0.106275119	0.000698861566	0	0	0	0.106275	0	0	3
18	8	0.2	0.145012473	0.106383445	0.105241368	0.104108411	0.106383445	0.00072828006	0	0	0	0.106383	0	0	3
19	8	0.224328918	0.153068721	0.10663477	0.105392485	0.104108411	0.10663477	0.000879397266	0	0	0	0.106635	0	0	3
20	9	0.248819412	0.16112497	0.10680324	0.105531341	0.104108411	0.10680324	0.00101825332	0	0	0	0.106803	0	0	3
21	9	0.285756534	0.169181218	0.10683447	0.105699785	0.104108411	0.10683447	0.00118669687	0	0	0	0.106834	0	0	3
22	13	0.3	0.177237467	0.106907934	0.105757145	0.104108411	0.106907934	0.00124405767	0	0	0	0.106908	0	0	3
23	14	0.337109892	0.185293715	0.106761717	0.105867731	0.104108411	0.106907934	0.00135464335	0	0	0	0.106762	0	0	3
24	14	0.374369451	0.193349964	0.106456327	0.105926312	0.104108411	0.106907934	0.001413224	0	0	0	0.106456	0	0	3
25	14	0.4	0.201406212	0.106192095	0.105943342	0.104108411	0.106907934	0.00143025443	0	0	0	0.106192	0	0	3
26	15	0.456508313	0.209462461	0.105872147	0.105934529	0.104108411	0.106907934	0.00143025443	0	0	0	0.105872	0	0	3
27	15	0.5	0.217518709	0.105805193	0.105923279	0.104108411	0.106907934	0.00143025443	0	0	0	0.105805	0	0	3
28	15	0.557141015	0.225574958	0.105664665	0.105896756	0.104108411	0.106907934	0.00143025443	0	0	0	0.105665	0	0	3
29	16	0.6	0.233631206	0.105587108	0.105874637	0.104108411	0.106907934	0.00143025443	0	0	0	0.105587	0	0	3
30	16	0.657547478	0.241687455	0.105485775	0.105840604	0.104108411	0.106907934	0.00143025443	0	0	0	0.105486	0	0	3
31	16	0.7	0.249743703	0.105413655	0.105814711	0.104108411	0.106907934	0.00143025443	0	0	0	0.105414	0	0	3
32	17	0.776167603	0.257799952	0.105271306	0.105761385	0.104108411	0.106907934	0.00143025443	0	0	0	0.105271	0	0	3
33	17	0.8	0.2658562	0.105242258	0.10574592	0.104108411	0.106907934	0.00143025443	0	0	0	0.105242	0	0	3
34	17	0.876439417	0.273912449	0.105114813	0.105690878	0.104108411	0.106907934	0.00143025443	0	0	0	0.105115	0	0	3
35	18	0.9	0.281968697	0.105085863	0.105675039	0.104108411	0.106907934	0.00143025443	0	0	0	0.105086	0	0	3
36	18	0.976653836	0.290024946	0.104961626	0.105619046	0.104108411	0.106907934	0.00143025443	0	0	0	0.104962	0	0	3
37	18	1	0.298081194	0.104931151	0.105602987	0.104108411	0.106907934	0.00143025443	0	0	0	0.104931	0	0	3
38	23	1.07682422	0.306137443	0.104829288	0.105547788	0.104108411	0.106907934	0.00143025443	0	0	0	0.104829	0	0	3
39	23	1.1	0.314193691	0.104796491	0.105531959	0.104108411	0.106907934	0.00143025443	0	0	0	0.104796	0	0	3
40	24	1.17693841	0.32224994	0.104699236	0.105477523	0.104108411	0.106907934	0.00143025443	0	0	0	0.104699	0	0	3
41	24	1.2	0.330306188	0.104676263	0.105462124	0.104108411	0.106907934	0.00143025443	0	0	0	0.104676	0	0	3
42	24	1.27705065	0.338362437	0.104607745	0.105410575	0.104108411	0.106907934	0.00143025443	0	0	0	0.104608	0	0	3
43	25	1.3	0.346418685	0.104582779	0.105395962	0.104108411	0.106907934	0.00143025443	0	0	0	0.104583	0	0	3
44	25	1.37711914	0.354474934	0.104522153	0.105347028	0.104108411	0.106907934	0.00143025443	0	0	0	0.104522	0	0	3
45	25	1.4	0.362531182	0.104506992	0.105333299	0.104108411	0.106907934	0.00143025443	0	0	0	0.104507	0	0	3
46	26	1.47719803	0.370587431	0.104452729	0.105287281	0.104108411	0.106907934	0.00143025443	0	0	0	0.104453	0	0	3
47	26	1.5	0.378643679	0.10444139	0.105274422	0.104108411	0.106907934	0.00143025443	0	0	0	0.104441	0	0	3
48	27	1.57722951	0.386699928	0.104399951	0.105231604	0.104108411	0.106907934	0.00143025443	0	0	0	0.1044	0	0	3
49	35	1.6	0.394756176	0.104390359	0.105219631	0.104108411	0.106907934	0.00143025443	0	0	0	0.10439	0	0	3
50	36	1.67728887	0.402812425	0.104354766	0.105179779	0.104108411	0.106907934	0.00143025443	0	0	0	0.104355	0	0	3
51	36	1.7	0.410868673	0.104349293	0.105168684	0.104108411	0.106907934	0.00143025443	0	0	0	0.104349	0	0	3
52	36	1.77732394	0.418924922	0.104317883	0.105131669	0.104108411	0.106907934	0.00143025443	0	0	0	0.104318	0	0	3
53	37	1.8	0.42698117	0.104311792	0.10512134	0.104108411	0.106907934	0.00143025443	0	0	0	0.104312	0	0	3
54	37	1.87734631	0.435037419	0.104287971	0.105087006	0.104108411	0.106907934	0.00143025443	0	0	0	0.104288	0	0	3
55	37	1.9	0.443093667	0.10428491	0.105077442	0.104108411	0.106907934	0.00143025443	0	0	0	0.104285	0	0	3
56	38	1.97736612	0.451149916	0.104263997	0.105045616	0.104108411	0.106907934	0.00143025443	0	0	0	0.104264	0	0	3
57	38	2	0.459206164	0.104260422	0.10503673	0.104108411	0.106907934	0.00143025443	0	0	0	0.10426	0	0	3
58	39	2.0774051	0.467262413	0.104244681	0.105007217	0.104108411	0.106907934	0.00143025443	0	0	0	0.104245	0	0	3
59	39	2.1	0.475318661	0.104242546	0.10499899	0.104108411	0.106907934	0.00143025443	0	0	0	0.104243	0	0	3
60	39	2.17740461	0.48337491	0.104227751	0.104971573	0.104108411	0.106907934	0.00143025443	0	0	0	0.104228	0	0	3
61	40	2.2	0.491431158	0.104226901	0.104963925	0.104108411	0.106907934	0.00143025443	0	0	0	0.104227	0	0	3
62	40	2.27742162	0.499487407	0.10421569	0.104938488	0.104108411	0.106907934	0.00143025443	0	0	0	0.104216	0	0	3
63	41	2.3	0.507543655	0.104216142	0.104931397	0.104108411	0.106907934	0.00143025443	0	0	0	0.104216	0	0	3
64	41	2.3774354	0.515599904	0.104203301	0.104909134	0.104108411	0.106907934	0.00141944467	0	0	0	0.104203	0	0	3
65	42	2.4	0.523656152	0.104203092	0.104901782	0.104108411	0.106907934	0.00141944467	0	0	0	0.104203	0	0	3
66	42	2.47744666	0.531712401	0.104193419	0.104879516	0.104108411	0.106907934	0.00141944467	0	0	0	0.104193	0	0	3
67	42	2.5	0.539768649	0.1041934	0.104873327	0.104108411	0.106907934	0.00141944467	0	0	0	0.104193	0	0	3
68	43	2.57744708	0.547824898	0.104184035	0.104853157	0.104108411	0.106907934	0.00141944467	0	0	0	0.104184	0	0	3
69	43	2.6	0.555881146	0.104183794	0.104848539	0.104108411	0.106907934	0.00141944467	0	0	0	0.104184	0	0	3
70	44	2.67746954	0.563937395	0.104178738	0.104831423	0.104178738	0.106907934	0.00141944467	0	0	0	0.104179	0	0	3
71	44	2.7	0.571993643	0.104177943	0.104827443	0.104177943	0.106907934	0.00139534769	0	0	0	0.104178	0	0	3
72	44	2.77746013	0.580049891	0.104172321	0.104809311	0.104172321	0.106907934	0.00134562784	0	0	0	0.104172	0	0	3
73	45	2.8	0.58810614	0.104170684	0.104803675	0.104170684	0.106907934	0.00125917086	0	0	0	0.104171	0	0	3
74	45	2.877467	0.596162388	0.104168055	0.104784427	0.104168055	0.106907934	0.00119464567	0	0	0	0.104168	0	0	3
75	46	2.9	0.604218637	0.104166203	0.10477758	0.104166203	0.106907934	0.00116576216	0	0	0	0.104166	0	0	3
76	46	2.97747606	0.612274885	0.10415888	0.10475826	0.10415888	0.106907934	0.00118508198	0	0	0	0.104159	0	0	3
77	46	3	0.620331134	0.104163287	0.104751634	0.10415888	0.106907934	0.00119170807	0	0	0	0.104163	0	0	3
78	47	3.07748043	0.628387382	0.104161752	0.104732014	0.10415888	0.106907934	0.00121132826	0	0	0	0.104162	0	0	3
79	47	3.1	0.636443631	0.104164119	0.104717898	0.10415888	0.106907934	0.00122544393	0	0	0	0.104164	0	0	3
80	48	3.17747576	0.644499879	0.104158766	0.104690799	0.104158766	0.106907934	0.00125254309	0	0	0	0.104159	0	0	3
81	48	3.2	0.652556128	0.10416065	0.104683985	0.104158766	0.106907934	0.0012593572	0	0	0	0.104161	0	0	3
82	48	3.27749012	0.660612376	0.104159191	0.104655121	0.104158766	0.106907934	0.00128822132	0	0	0	0.104159	0	0	3
83	49	3.3	0.668668625	0.10415985	0.104634225	0.104158766	0.106907934	0.00130911716	0	0	0	0.10416	0	0	3
84	49	3.37748157	0.676724873	0.104154421	0.104595914	0.104154421	0.106907934	0.00134742804	0	0	0	0.104154	0	0	3
85	50	3.4	0.684781122	0.104154872	0.104582088	0.104154421	0.106761717	0.00136125473	0	0	0	0.104155	0	0	3
86	50	3.47748614	0.69283737	0.104153179	0.104545748	0.104153179	0.106456327	0.00139759441	0	0	0	0.104153	0	0	3
87	50	3.5	0.700893619	0.104154741	0.104520156	0.104153179	0.106192095	0.00142318617	0	0	0	0.104155	0	0	3
88	51	3.57749149	0.708949867	0.104149888	0.10449764	0.104149888	0.105872147	0.00143688967	0	0	0	0.10415	0	0	3
89	51	3.6	0.717006116	0.104150186	0.104470443	0.104149888	0.105805193	0.00145283601	0	0	0	0.10415	0	0	3
90	52	3.67748914	0.725062364	0.104149177	0.104444339	0.104149177	0.105664665	0.00145241627	0	0	0	0.104149	0	0	3
91	52	3.7	0.733118613	0.104150694	0.104420049	0.104149177	0.105587108	0.00143793097	0	0	0	0.104151	0	0	3
92	52	3.77748409	0.741174861	0.104147071	0.104397651	0.104147071	0.105485775	0.00133870401	0	0	0	0.104147	0	0	3
93	53	3.8	0.74923111	0.104147059	0.104375928	0.104147059	0.105413655	0.00126659605	0	0	0	0.104147	0	0	3
94	53	3.87750098	0.757287358	0.104145817	0.104356452	0.104145817	0.105271306	0.00112548849	0	0	0	0.104146	0	0	3
95	54	3.9	0.765343607	0.104145851	0.104332628	0.104145817	0.105242258	0.00109644079	0	0	0	0.104146	0	0	3
96	54	3.97748156	0.773399855	0.104144558	0.104321219	0.104144558	0.105114813	0.000970254848	0	0	0	0.104145	0	0	3
97	54	4	0.781456104	0.104143833	0.10430052	0.104143833	0.105085863	0.000942030237	0	0	0	0.104144	0	0	3
98	55	4.07748909	0.789512352	0.104144125	0.104290883	0.104143833	0.104961626	0.000817793216	0	0	0	0.104144	0	0	3
99	55	4.1	0.797568601	0.104143543	0.104273359	0.104143543	0.104931151	0.000787607201	0	0	0	0.104144	0	0	3
100	56	4.1774963	0.805624849	0.104141739	0.104265316	0.104141739	0.104829288	0.000687548933	0	0	0	0.104142	0	0	3
101	56	4.2	0.813681098	0.104142198	0.104250556	0.104141739	0.104796491	0.000654751495	0	0	0	0.104142	0	0	3
102	57	4.27749219	0.821737346	0.104143605	0.104243966	0.104141739	0.104699236	0.000557496351	0	0	0	0.104144	0	0	3
103	57	4.3	0.829793595	0.104142643	0.10423202	0.104141739	0.104676263	0.000534523794	0	0	0	0.104143	0	0	3
104	58	4.37748804	0.837849843	0.104140126	0.104226555	0.104140126	0.104607745	0.000467618795	0	0	0	0.10414	0	0	3
105	58	4.4	0.845906092	0.104139283	0.104216521	0.104139283	0.104582779	0.000443496242	0	0	0	0.104139	0	0	3
106	59	4.47750067	0.85396234	0.104140122	0.104212012	0.104139283	0.104522153	0.000382869891	0	0	0	0.10414	0	0	3
107	59	4.5	0.862018589	0.1041396	0.104203832	0.104139283	0.104506992	0.000367708697	0	0	0	0.10414	0	0	3
108	60	4.57748607	0.870074837	0.104137684	0.104200036	0.104137684	0.104452729	0.000315045696	0	0	0	0.104138	0	0	3
109	60	4.6	0.878131086	0.104137032	0.104193335	0.104137032	0.10444139	0.000304358476	0	0	0	0.104137	0	0	3
110	61	4.67749163	0.886187334	0.104138563	0.104190219	0.104137032	0.104399951	0.000262919164	0	0	0	0.104139	0	0	3
111	61	4.7	0.894243583	0.104139081	0.104184663	0.104137032	0.104390359	0.000253327797	0	0	0	0.104139	0	0	3
112	61	4.7774964	0.902299831	0.104138615	0.104182066	0.104137032	0.104354766	0.000217734124	0	0	0	0.104139	0	0	3
113	62	4.8	0.91035608	0.10413864	0.104177479	0.104137032	0.104349293	0.000212261159	0	0	0	0.104139	0	0	3
114	62	4.87749236	0.918412328	0.104139981	0.104175336	0.104137032	0.104317883	0.000180851544	0	0	0	0.10414	0	0	3
115	62	4.9	0.926468577	0.104138032	0.104171538	0.104137032	0.104311792	0.000174759909	0	0	0	0.104138	0	0	3
116	63	4.97748966	0.934524825	0.104136885	0.104169692	0.104136885	0.104287971	0.000151085693	0	0	0	0.104137	0	0	3
117	63	5	0.942581074	0.104136088	0.10416652	0.104136088	0.10428491	0.000148822829	0	0	0	0.104136	0	0	3
118	64	5.07750167	0.950637322	0.104138981	0.104165004	0.104136088	0.104263997	0.000127909719	0	0	0	0.104139	0	0	3
119	64	5.1	0.958693571	0.104138703	0.104162362	0.104136088	0.104260422	0.000124334364	0	0	0	0.104139	0	0	3
120	65	5.17748765	0.966749819	0.104137289	0.104161052	0.104136088	0.104244681	0.000108593049	0	0	0	0.104137	0	0	3
121	65	5.2	0.974806068	0.104135712	0.104158796	0.104135712	0.104242546	0.000106833542	0	0	0	0.104136	0	0	3
122	65	5.27749229	0.982862316	0.104137654	0.104157685	0.104135712	0.104227751	9.20388299e-05	0	0	0	0.104138	0	0	3
123	66	5.3	0.990918565	0.104137042	0.104155799	0.104135712	0.104226901	9.11888352e-05	0	0	0	0.104137	0	0	3
124	66	5.37749542	0.998974813	0.104137772	0.104154854	0.104135712	0.104216142	8.04298549e-05	0	0	0	0.104138	0	0	3
125	67	5.4	1.00703106	0.104137812	0.104153223	0.104135712	0.104216142	8.04298549e-05	8.39857001e-05	0	100	0.104138	0	0	3
126	67	5.47749279	1.01508731	0.104140104	0.104152456	0.104135712	0.104203301	6.75886962e-05	8.39857001e-05	0	100	0.10414	0	0	3
127	67	5.5	1.02314356	0.104138057	0.104151091	0.104135712	0.104203092	6.73803268e-05	8.39857001e-05	0	100	0.104138	0	0	3
128	68	5.577489	1.03119981	0.104136565	0.104150368	0.104135712	0.104193419	5.77068242e-05	8.39857001e-05	0	100	0.104137	0	0	3
129	68	5.6	1.03925606	0.104135062	0.10414919	0.104135062	0.1041934	5.83372611e-05	8.39857001e-05	0	100	0.104135	0	0	3
130	69	5.67750147	1.0473123	0.1041384	0.104148613	0.104135062	0.104184035	4.89731087e-05	8.39857001e-05	0	100	0.104138	0	0	3
131	69	5.7	1.05536855	0.104138116	0.104147658	0.104135062	0.104183794	4.87313193e-05	8.39857001e-05	0	100	0.104138	0	0	3
132	70	5.77748694	1.0634248	0.104137926	0.104147165	0.104135062	0.104178738	4.36758479e-05	8.39857001e-05	0	100	0.104138	0	0	3
133	70	5.8	1.07148105	0.104137485	0.104146311	0.104135062	0.104177943	4.2880799e-05	8.39857001e-05	0	100	0.104137	0	0	3
134	70	5.87749241	1.0795373	0.104138951	0.104145908	0.104135062	0.104172321	3.72589705e-05	8.39857001e-05	0	100	0.104139	0	0	3
135	71	5.9	1.08759355	0.104136585	0.104145185	0.104135062	0.104170684	3.56213516e-05	8.39857001e-05	0	100	0.104137	0	0	3
136	71	5.97749838	1.0956498	0.104136074	0.104144782	0.104135062	0.104168055	3.29930774e-05	8.39857001e-05	0	100	0.104136	0	0	3
137	71	6	1.10370604	0.104135217	0.104144136	0.104135062	0.104166203	3.11402531e-05	8.39857001e-05	0	100	0.104135	0	0	3
138	72	6.07749209	1.11176229	0.104138117	0.104143833	0.104135062	0.104164119	2.90561926e-05	8.39857001e-05	0	100	0.104138	0	0	3
139	72	6.1	1.11981854	0.10413692	0.104143409	0.104135062	0.104164119	2.90561926e-05	8.39857001e-05	0	100	0.104137	0	0	3
140	73	6.17748499	1.12787479	0.104136728	0.104143105	0.104135062	0.104164119	2.90561926e-05	8.39857001e-05	0	100	0.104137	0	0	3
141	73	6.2	1.13593104	0.104136213	0.104142593	0.104135062	0.104164119	2.90561926e-05	8.39857001e-05	0	100	0.104136	0	0	3
142	74	6.2775029	1.14398729	0.104138688	0.104142345	0.104135062	0.10416065	2.55872717e-05	8.39857001e-05	0	100	0.104139	0	0	3
143	74	6.3	1.15204353	0.104137159	0.104141901	0.104135062	0.10416065	2.55872717e-05	8.39857001e-05	0	100	0.104137	0	0	3
144	74	6.37749091	1.16009978	0.104136465	0.104141635	0.104135062	0.10415985	2.47873544e-05	8.39857001e-05	0	100	0.104136	0	0	3
145	75	6.4	1.16815603	0.104135703	0.104141157	0.104135062	0.10415985	2.47873544e-05	8.39857001e-05	0	100	0.104136	0	0	3
146	75	6.47748758	1.17621228	0.104139318	0.104140979	0.104135062	0.104154872	1.98098987e-05	8.39857001e-05	0	100	0.104139	0	0	3
147	76	6.5	1.18426853	0.104137371	0.10414062	0.104135062	0.104154872	1.98098987e-05	8.39857001e-05	0	100	0.104137	0	0	3
