Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
46	26	1.47719803	0.370587431	8.09217157	12.5588325	8.09217157	80.0430252	61.8741059	0	0	0	0	0	0	3
47	26	1.5	0.378643679	8.06313299	12.490492	8.06313299	80.0430252	61.9424464	0	0	0	0	0	0	3
48	27	1.57722951	0.386699928	7.96270216	12.2687874	7.96270216	80.0430252	62.164151	0	0	0	0	0	0	3
49	35	1.6	0.394756176	7.93707988	12.2071405	7.93707988	80.0430252	62.2257979	0	0	0	0	0	0	3
50	36	1.67728887	0.402812425	7.84775221	12.0062614	7.84775221	80.0430252	62.426677	0	0	0	0	0	0	3
51	36	1.7	0.410868673	7.82453887	11.9503958	7.82453887	80.0430252	62.4825426	0	0	0	0	0	0	3
52	36	1.77732394	0.418924922	7.74476981	11.7674265	7.74476981	80.0430252	62.6655118	0	0	0	0	0	0	3
53	37	1.8	0.42698117	7.72400924	11.7164883	7.72400924	80.0430252	62.7164501	0	0	0	0	0	0	3
54	37	1.87734631	0.435037419	7.65245243	11.5490508	7.65245243	80.0430252	62.8838876	0	0	0	0	0	0	3
55	37	1.9	0.443093667	7.63368956	11.502368	7.63368956	80.0430252	62.9305704	0	0	0	0	0	0	3
56	38	1.97736612	0.451149916	7.5693179	11.3484841	7.5693179	80.0430252	63.0844543	0	0	0	0	0	0	3
57	38	2	0.459206164	7.55236337	11.3055236	7.55236337	80.0430252	63.1274148	0	0	0	0	0	0	3
58	39	2.0774051	0.467262413	7.49435842	11.1635178	7.49435842	80.0430252	63.2694206	0	0	0	0	0	0	3
59	39	2.1	0.475318661	7.47906814	11.1238751	7.47906814	80.0430252	63.3090633	0	0	0	0	0	0	3
60	39	2.17740461	0.48337491	7.4264202	10.9924341	7.4264202	80.0430252	63.4405043	0	0	0	0	0	0	3
61	40	2.2	0.491431158	7.41244743	10.9556654	7.41244743	80.0430252	63.477273	0	0	0	0	0	0	3
62	40	2.27742162	0.499487407	7.36467001	10.8335885	7.36467001	80.0430252	63.5993499	0	0	0	0	0	0	3
63	41	2.3	0.507543655	7.35186236	10.7994094	7.35186236	80.0430252	63.6335289	0	0	0	0	0	0	3
64	41	2.3774354	0.515599904	7.30839681	10.4617361	7.30839681	80.0430252	63.9712023	0	0	0	0	0	0	3
65	42	2.4	0.523656152	7.29669115	10.3026194	7.29669115	70.4432998	63.1466086	0	0	0	0	0	0	3
66	42	2.47744666	0.531712401	7.25692032	10.1057969	7.25692032	61.7140077	54.4570874	0	0	0	0	0	0	3
67	42	2.5	0.539768649	7.24609644	9.99280588	7.24609644	53.9958424	46.7497459	0	0	0	0	0	0	3
68	43	2.57744708	0.547824898	7.2097063	9.8319405	7.2097063	44.8537576	37.6440513	0	0	0	0	0	0	3
69	43	2.6	0.555881146	7.19987446	9.70328369	7.19987446	37.137481	29.9376065	0	0	0	0	0	0	3
70	44	2.67746954	0.563937395	7.1665266	9.53309441	7.1665266	31.6384432	24.4719166	0	0	0	0	0	0	3
71	44	2.7	0.571993643	7.15742093	9.43115258	7.15742093	27.9082289	20.750808	0	0	0	0	0	0	3
72	44	2.77746013	0.580049891	7.12675783	9.29757022	7.12675783	25.4304464	18.3036886	0	0	0	0	0	0	3
73	45	2.8	0.58810614	7.11840823	9.2198634	7.11840823	23.1066177	15.9882094	0	0	0	0	0	0	3
74	45	2.877467	0.596162388	7.09034022	9.08473812	7.09034022	21.7004228	14.6100826	0	0	0	0	0	0	3
75	46	2.9	0.604218637	7.08251028	9.0141302	7.08251028	20.3920832	13.3095729	0	0	0	0	0	0	3
76	46	2.97747606	0.612274885	7.05668324	8.89933688	7.05668324	19.3243342	12.267651	0	0	0	0	0	0	3
77	46	3	0.620331134	7.04950857	8.82784279	7.04950857	18.4261425	11.376634	0	0	0	0	0	0	3
