Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
52	36	1.77732394	0.418924922	101325.009	101325.01	101325.009	101325.04	0.0306883819	0	0	0	0.0102349	0	0	3
53	37	1.8	0.42698117	101325.009	101325.01	101325.009	101325.04	0.030691968	0	0	0	0.0102484	0	0	3
54	37	1.87734631	0.435037419	101325.009	101325.01	101325.009	101325.04	0.0307039727	0	0	0	0.0102305	0	0	3
55	37	1.9	0.443093667	101325.009	101325.01	101325.009	101325.04	0.0307071894	0	0	0	0.0102445	0	0	3
56	38	1.97736612	0.451149916	101325.009	101325.01	101325.009	101325.04	0.0307180243	0	0	0	0.0102274	0	0	3
57	38	2	0.459206164	101325.009	101325.01	101325.009	101325.04	0.030720928	0	0	0	0.0102434	0	0	3
58	39	2.0774051	0.467262413	101325.009	101325.01	101325.009	101325.04	0.0307307653	0	0	0	0.0102254	0	0	3
59	39	2.1	0.475318661	101325.009	101325.01	101325.009	101325.04	0.0307333938	0	0	0	0.0102404	0	0	3
60	39	2.17740461	0.48337491	101325.009	101325.01	101325.009	101325.04	0.0307423502	0	0	0	0.0102229	0	0	3
61	40	2.2	0.491431158	101325.009	101325.01	101325.009	101325.04	0.0307447505	0	0	0	0.0102376	0	0	3
62	40	2.27742162	0.499487407	101325.009	101325.01	101325.009	101325.04	0.0307529547	0	0	0	0.0102197	0	0	3
63	41	2.3	0.507543655	101325.009	101325.01	101325.009	101325.04	0.0307551447	0	0	0	0.0102358	0	0	3
64	41	2.3774354	0.515599904	101325.009	101325.009	101325.009	101325.022	0.0129657107	0	0	0	0.0102185	0	0	3
65	42	2.4	0.523656152	101325.009	101325.009	101325.009	101325.013	0.00406727762	0	0	0	0.0102366	0	0	3
66	42	2.47744666	0.531712401	101325.009	101325.009	101325.009	101325.011	0.00118656139	0	0	0	0.0102185	0	0	3
67	42	2.5	0.539768649	101325.009	101325.009	101325.009	101325.011	0.00118656139	0	0	0	0.0102323	0	0	3
68	43	2.57744708	0.547824898	101325.009	101325.009	101325.009	101325.011	0.00118665074	0	0	0	0.0102158	0	0	3
