Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0.0087122225	0.00805624849	101325	101325	101325	101325	0	0	0	0	0.0403355	0	0	3
2	1	0.0131440272	0.016112497	101325	101325	101325	101325	2.9650837e-05	0	0	0	0.0237125	0	0	3
3	2	0.0172733156	0.0241687455	101325	101325	101325	101325	4.41285956e-05	0	0	0	0.0141253	0	0	3
4	2	0.0214501349	0.032224994	101325	101325	101325	101325	5.32605045e-05	0	0	0	0.0106933	0	0	3
5	2	0.0258797364	0.0402812425	101325	101325	101325	101325	6.00768544e-05	0	0	0	0.0105101	0	0	3
6	2	0.0336127001	0.048337491	101325	101325	101325	101325	6.80921075e-05	0	0	0	0.0107649	0	0	3
7	3	0.0427936561	0.0563937395	101325	101325	101325	101325	7.44060817e-05	0	0	0	0.0107638	0	0	3
8	3	0.0525812296	0.0644499879	101325	101325	101325	101325	7.89676124e-05	0	0	0	0.0107283	0	0	3
9	3	0.0625484757	0.0725062364	101325	101325	101325	101325	8.24364542e-05	0	0	0	0.0106042	0	0	3
10	6	0.0726406876	0.0805624849	101325	101325	101325	101325	8.50584765e-05	0	0	0	0.010616	0	0	3
11	6	0.0879050577	0.0886187334	101325	101325	101325	101325	8.81117448e-05	0	0	0	0.0104895	0	0	3
12	6	0.1	0.0966749819	101325	101325	101325	101325	8.98856961e-05	0	0	0	0.0105273	0	0	3
13	7	0.115545437	0.10473123	101325	101325	101325	101325	9.17433063e-05	0	0	0	0.010436	0	0	3
14	7	0.131222678	0.112787479	101325	101325	101325	101325	9.31542163e-05	0	0	0	0.0104947	0	0	3
15	7	0.147025424	0.120843727	101325	101325	101325	101325	9.4350471e-05	0	0	0	0.0104407	0	0	3
16	7	0.170893682	0.128899976	101325	101325	101325	101325	9.57257143e-05	0	0	0	0.0104907	0	0	3
17	8	0.194977618	0.136956224	101325	101325	101325	101325	9.68443346e-05	0	0	0	0.0104644	0	0	3
18	8	0.2	0.145012473	101325	101325	101325	101325	9.70207038e-05	0	0	0	0.0106618	0	0	3
19	8	0.224328918	0.153068721	101325	101325	101325	101325	9.79021279e-05	0	0	0	0.010552	0	0	3
20	9	0.248819412	0.16112497	101325	101325	101325	101325	9.85562219e-05	0	0	0	0.010535	0	0	3
21	9	0.285756534	0.169181218	101325	101325	101325	101325	9.94527945e-05	0	0	0	0.0105035	0	0	3
22	13	0.3	0.177237467	101325	101325	101325	101325	9.97024326e-05	0	0	0	0.0107375	0	0	3
23	14	0.337109892	0.185293715	101325	101325	101325	101325	0.000100373989	0	0	0	0.0107757	0	0	3
24	14	0.374369451	0.193349964	101325	101325	101325	101325	0.000100846577	0	0	0	0.0107553	0	0	3
25	14	0.4	0.201406212	101325	101325	101325	101325	0.000101187921	0	0	0	0.0107043	0	0	3
26	15	0.456508313	0.209462461	101325	101325	101325	101325	0.000101725091	0	0	0	0.010659	0	0	3
27	15	0.5	0.217518709	101325	101325	101325	101325	0.000102115504	0	0	0	0.0106175	0	0	3
28	15	0.557141015	0.225574958	101325	101325	101325	101325	0.000102490798	0	0	0	0.0105571	0	0	3
29	16	0.6	0.233631206	101325	101325	101325	101325	0.000102758349	0	0	0	0.0104975	0	0	3
30	16	0.657547478	0.241687455	101325	101325	101325	101325	0.000103037135	0	0	0	0.0104746	0	0	3
31	16	0.7	0.249743703	101325	101325	101325	101325	0.0001032359	0	0	0	0.0104197	0	0	3
32	17	0.776167603	0.257799952	101325	101325	101325	101325	0.000103519968	0	0	0	0.0103903	0	0	3
33	17	0.8	0.2658562	101325	101325	101325	101325	0.000103607279	0	0	0	0.010384	0	0	3
34	17	0.876439417	0.273912449	101325	101325	101325	101325	0.000103827027	0	0	0	0.0103606	0	0	3
35	18	0.9	0.281968697	101325	101325	101325	101325	0.000103900762	0	0	0	0.0103539	0	0	3
36	18	0.976653836	0.290024946	101325	101325	101325	101325	0.000104077946	0	0	0	0.0103301	0	0	3
37	18	1	0.298081194	101325	101325	101325	101325	0.000104144769	0	0	0	0.0103362	0	0	3
38	23	1.07682422	0.306137443	101325	101325	101325	101325	0.000104288876	0	0	0	0.0103092	0	0	3
39	23	1.1	0.314193691	101325	101325	101325	101325	0.000104346385	0	0	0	0.0103163	0	0	3
40	24	1.17693841	0.32224994	101325	101325	101325	101325	0.000104462393	0	0	0	0.0102936	0	0	3
41	24	1.2	0.330306188	101325	101325	101325	101325	0.000104515275	0	0	0	0.0103057	0	0	3
42	24	1.27705065	0.338362437	101325	101325	101325	101325	0.000104611201	0	0	0	0.0102783	0	0	3
43	25	1.3	0.346418685	101325	101325	101325	101325	0.000104657884	0	0	0	0.0102855	0	0	3
44	25	1.37711914	0.354474934	101325	101325	101325	101325	0.000104739622	0	0	0	0.0102652	0	0	3
45	25	1.4	0.362531182	101325	101325	101325	101325	0.000104783234	0	0	0	0.0102745	0	0	3
46	26	1.47719803	0.370587431	101325	101325	101325	101325	0.000104850231	0	0	0	0.0102537	0	0	3
47	26	1.5	0.378643679	101325	101325	101325	101325	0.000104891122	0	0	0	0.0102649	0	0	3
48	27	1.57722951	0.386699928	101325	101325	101325	101325	0.000104948442	0	0	0	0.010246	0	0	3
49	35	1.6	0.394756176	101325	101325	101325	101325	0.000104986582	0	0	0	0.0102588	0	0	3
50	36	1.67728887	0.402812425	101325	101325	101325	101325	0.000105033323	0	0	0	0.0102405	0	0	3
51	36	1.7	0.410868673	101325	101325	101325	101325	0.000105071187	0	0	0	0.0102527	0	0	3
52	36	1.77732394	0.418924922	101325	101325	101325	101325	0.000105109473	0	0	0	0.0102349	0	0	3
