Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0.0087122225	0.00805624849	0.0998732432	0.0998732432	0.0998732432	0.0998732432	0	0	0	0	0.104513	0	0	3
2	1	0.0131440272	0.016112497	0.0998116618	0.0998524796	0.0998116618	0.0998732432	2.07635816e-05	0	0	0	0.105274	0	0	3
3	2	0.0172733156	0.0241687455	0.0997549851	0.099829173	0.0997549851	0.0998732432	4.40702295e-05	0	0	0	0.104882	0	0	3
4	2	0.0214501349	0.032224994	0.0996996338	0.0998039488	0.0996996338	0.0998732432	6.92943957e-05	0	0	0	0.104847	0	0	3
5	2	0.0258797364	0.0402812425	0.0996443285	0.0997766281	0.0996443285	0.0998732432	9.66151731e-05	0	0	0	0.104441	0	0	3
6	2	0.0336127001	0.048337491	0.0995600331	0.0997267981	0.0995600331	0.0998732432	0.000146445165	0	0	0	0.104434	0	0	3
7	3	0.0427936561	0.0563937395	0.0994748133	0.0996727372	0.0994748133	0.0998732432	0.000200506002	0	0	0	0.104108	0	0	3
8	3	0.0525812296	0.0644499879	0.099398208	0.0996216358	0.099398208	0.0998732432	0.000251607414	0	0	0	0.104404	0	0	3
9	3	0.0625484757	0.0725062364	0.0993316407	0.0995754244	0.0993316407	0.0998732432	0.000297818809	0	0	0	0.104675	0	0	3
10	6	0.0726406876	0.0805624849	0.0992728233	0.099533383	0.0992728233	0.0998732432	0.000339860189	0	0	0	0.104906	0	0	3
11	6	0.0879050577	0.0886187334	0.099195665	0.0994747396	0.099195665	0.0998732432	0.000398503605	0	0	0	0.105096	0	0	3
12	6	0.1	0.0966749819	0.0991399926	0.0994342522	0.0991399926	0.0998732432	0.000438991071	0	0	0	0.105218	0	0	3
13	7	0.115545437	0.10473123	0.0990738768	0.0993857674	0.0990738768	0.0998732432	0.000487475831	0	0	0	0.105251	0	0	3
14	7	0.131222678	0.112787479	0.0990112017	0.0993410178	0.0990112017	0.0998732432	0.000532225386	0	0	0	0.105116	0	0	3
